size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_rep3	fraction_rep3	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo	CHX
M	Total_Upf1-FLAG	-89	Distance from stop (nt)	20266	0.00220589635900838	24694	0.00270263348616955	21377	0.00280198730461326	66337	0.00255600057903699	22112.3333333333	0.00257017238326373	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-88	Distance from stop (nt)	5911	0.000643395508640015	6595	0.000721789416104649	5434	0.000712260794932331	17940	0.000691237927369697	5980	0.000692481906558998	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-87	Distance from stop (nt)	1375	0.000149664832410763	1150	0.000125861687417793	699	9.16213278722303e-05	3224	0.000124222468107018	1074.66666666667	0.000122382615900262	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-86	Distance from stop (nt)	19818	0.00215713283543018	23966	0.00262295756578681	20130	0.00263853695288698	63914	0.00246264107524564	21304.6666666667	0.00247287578470132	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-85	Distance from stop (nt)	5096	0.000554685080701999	5422	0.0005934104949385	3938	0.000516172802805212	14456	0.000556997518286306	4818.66666666667	0.00055475612614857	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-84	Distance from stop (nt)	1644	0.00017894471598785	1595	0.0001745646882012	888	0.000116394476610215	4127	0.000159015547728804	1375.66666666667	0.000156634626933089	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-83	Distance from stop (nt)	24123	0.00262571981981443	27321	0.00299014535821002	24417	0.00320045488219778	75861	0.00292296546310995	25287	0.00293877335340741	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-82	Distance from stop (nt)	6612	0.000719697361381793	6278	0.00068709536835557	4748	0.000622343440253719	17638	0.000679601703620218	5879.33333333333	0.000676378723330361	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-81	Distance from stop (nt)	1638	0.000178291633082785	1536	0.000168107436411939	949	0.000124390043134115	4123	0.000158861425559936	1374.33333333333	0.000156929704209613	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-80	Distance from stop (nt)	21552	0.00234587379499401	26658	0.00291758335929003	22491	0.00294800469982022	70701	0.00272414786527118	23567	0.00273715395136808	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-79	Distance from stop (nt)	5113	0.00055653548226635	5475	0.000599211077054276	4122	0.000540290577237959	14710	0.000566784276009378	4903.33333333333	0.000565345712186195	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-78	Distance from stop (nt)	1245	0.000135514702801018	1060	0.000116011642315531	554	7.2615473020337e-05	2859	0.00011015882019788	953	0.000108047272712295	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-77	Distance from stop (nt)	19245	0.00209476341799646	19153	0.00209619904270695	17018	0.00223063198530703	55416	0.00213520852748713	18472	0.00214053148200348	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-76	Distance from stop (nt)	5334	0.000580590702602916	5370	0.000587719357768304	3803	0.000498477696563794	14507	0.000558962575939364	4835.66666666667	0.000555595918978338	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-75	Distance from stop (nt)	1961	0.000213449262805459	1471	0.000160993514949195	850	0.000111413631890409	4282	0.00016498778177241	1427.33333333333	0.000161952136548354	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-74	Distance from stop (nt)	22858	0.00248802817399652	26766	0.00292940341341274	22144	0.00290252172303672	71768	0.00276525995381652	23922.6666666667	0.00277331777014866	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-73	Distance from stop (nt)	5454	0.000593652360704219	5930	0.00064900852729349	4429	0.000580530559579554	15813	0.000609283464074527	5271	0.000607730482525754	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-72	Distance from stop (nt)	1632	0.00017763855017772	1427	0.000156177937343644	888	0.000116394476610215	3947	0.000152080050129777	1315.66666666667	0.000150070321377193	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-71	Distance from stop (nt)	26221	0.00285408114228554	34820	0.00381087300511962	28397	0.00372213282916699	89438	0.00344609463478768	29812.6666666667	0.00346236232552405	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-70	Distance from stop (nt)	5408	0.000588645391765386	5494	0.000601290531020309	4010	0.000525610192800635	14912	0.000574567445537175	4970.66666666667	0.000571848705195444	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-69	Distance from stop (nt)	2341	0.000254811180126252	1751	0.000191638099711788	977	0.000128060139243446	5069	0.000195311318497045	1689.66666666667	0.000191503139693829	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-68	Distance from stop (nt)	20637	0.00224627865197158	21762	0.00238174090572697	20039	0.00262660914053165	62438	0.00240576999493362	20812.6666666667	0.00241820956607673	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-67	Distance from stop (nt)	4580	0.000498519950866396	4309	0.000471598270507192	2981	0.000390734160782716	11870	0.000457357536113618	3956.66666666667	0.000453617460718768	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-66	Distance from stop (nt)	1427	0.000155324884254661	1015	0.0001110866197644	598	7.83827669064288e-05	3040	0.000117132848339124	1013.33333333333	0.00011493142364183	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-65	Distance from stop (nt)	16703	0.00181807396055053	16820	0.0018408639846672	13628	0.00178628820635587	47151	0.00181675359606514	15717	0.00181507538385787	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-64	Distance from stop (nt)	5011	0.000545433072880243	4627	0.000506401763201851	3580	0.000469248002550192	13218	0.000509296707021887	4406	0.000507027612877429	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-63	Distance from stop (nt)	2019	0.000219762397554422	1383	0.000151362359738094	841	0.000110233958140981	4243	0.000163485090625954	1414.33333333333	0.000160452905144499	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-62	Distance from stop (nt)	14898	0.00162160485327676	15148	0.00165787203565629	12671	0.00166084956433338	42717	0.00164590917187577	14239	0.00164677548442214	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-61	Distance from stop (nt)	3196	0.000347875494098035	2794	0.000305789177952447	2133	0.000279582678614402	8123	0.000312983594427204	2707.66666666667	0.000311082450221628	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-60	Distance from stop (nt)	1570	0.00017089002682538	1203	0.00013166226953357	669	8.76890820408041e-05	3442	0.000132622126310284	1147.33333333333	0.000130080459466585	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-59	Distance from stop (nt)	20414	0.00222200573733332	20003	0.00218922724645054	17214	0.00225632265807235	57631	0.00222055367849738	19210.3333333333	0.0022225185472854	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-58	Distance from stop (nt)	4128	0.000449321038684822	3688	0.000403632959301584	2575	0.000337517767197415	10391	0.000400370864174945	3463.66666666667	0.00039682392172794	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-57	Distance from stop (nt)	1938	0.000210945778336043	1287	0.000140855644962348	711	9.31942262048008e-05	3936	0.000151656214165392	1312	0.00014833188316773	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-56	Distance from stop (nt)	19896	0.00216562291319603	20815	0.00227809654226206	17175	0.0022512107384915	57886	0.00223037896676267	19295.3333333333	0.00223164339798319	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-55	Distance from stop (nt)	5092	0.000554249692098622	5233	0.000572725400223749	3476	0.000455616217001248	13801	0.000531760013134291	4600.33333333333	0.000527530436441207	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-54	Distance from stop (nt)	1387	0.000150970998220893	951	0.000104082143247236	580	7.60234194075731e-05	2918	0.000112432122188672	972.666666666667	0.000110358853625234	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-53	Distance from stop (nt)	20464	0.00222744809487553	20933	0.00229101104584058	18356	0.00240601014938864	59753	0.00230231548908147	19917.6666666667	0.00230815643003492	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-52	Distance from stop (nt)	4217	0.000459008435109955	3626	0.000396847372675581	2680	0.000351280627607407	10523	0.000405456895747565	3507.66666666667	0.000402378811797647	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-51	Distance from stop (nt)	1584	0.000172413886937199	1342	0.000146875116969286	794	0.000104073439671747	3720	0.000143333617046559	1240	0.000141120814526077	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-50	Distance from stop (nt)	21029	0.0022889467351025	25145	0.00275199315662644	23272	0.00305037416629835	69446	0.00267579203478907	23148.6666666667	0.0026971046860091	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-49	Distance from stop (nt)	4270	0.000464777334104697	3965	0.000433949209227435	3105	0.000406987443552611	11340	0.000436936348738705	3780	0.000435237995628248	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-48	Distance from stop (nt)	976	0.000106234819223931	699	7.65020169609021e-05	467	6.12119601092011e-05	2142	8.2532421428422e-05	714	8.13162654313446e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-47	Distance from stop (nt)	15832	0.00172326809216524	15044	0.0016464897613159	13511	0.00177095244761331	44387	0.00171025517737786	14795.6666666667	0.00171357010036481	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-46	Distance from stop (nt)	4922	0.000535745676455109	4263	0.00046656380301048	3178	0.000416555908409082	12363	0.000476353093426508	4121	0.000472955129291557	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-45	Distance from stop (nt)	1396	0.000151950622578491	977	0.000106927711832334	590	7.73341680180485e-05	2963	0.000114165996588429	987.666666666667	0.000112070834142958	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-44	Distance from stop (nt)	15223	0.00165698017730112	14876	0.00162810301045834	12974	0.00170056524723078	43073	0.00165962604490496	14357.6666666667	0.00166188281166342	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-43	Distance from stop (nt)	3416	0.000371821867283757	2572	0.000281492400033534	1960	0.000256906727653178	7948	0.000306240749539261	2649.33333333333	0.00030340699832349	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-42	Distance from stop (nt)	1306	0.000142154379002514	762	8.33970485324856e-05	519	6.80278528836732e-05	2587	9.96785127149055e-05	862.333333333333	9.78597601395575e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-41	Distance from stop (nt)	16555	0.00180196458222559	15995	0.00175057190456313	13534	0.0017739671694174	46084	0.00177564150751979	15361.3333333333	0.00177550121873537	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-40	Distance from stop (nt)	4448	0.000484152126954963	3333	0.000364780003620439	2831	0.000371072931625585	10612	0.000408886114004862	3537.33333333333	0.000406668354066996	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-39	Distance from stop (nt)	969	0.000105472889168021	661	7.23431090288359e-05	425	5.57068159452044e-05	2055	7.91802642555589e-05	685	7.78409380473539e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-38	Distance from stop (nt)	15398	0.00167602842869886	15733	0.00172189732882099	13061	0.00171196876014192	44192	0.00170274172164558	14730.6666666667	0.00170329817255392	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-37	Distance from stop (nt)	4129	0.000449429885835666	4042	0.000442376470037148	2932	0.000384311492591387	11103	0.000427804610233319	3701	0.000425372616154733	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-36	Distance from stop (nt)	1330	0.000144766710622774	797	8.72276216278097e-05	474	6.21294841365339e-05	2601	0.000100217940305941	867	9.80412721290393e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-35	Distance from stop (nt)	15213	0.00165589170579268	15365	0.0016816215888473	12555	0.00164564488045186	43133	0.00166193787743797	14377.6666666667	0.00166105272503061	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-34	Distance from stop (nt)	3633	0.000395441699016947	3541	0.000387544552301222	2401	0.000314710741375143	9575	0.000368929941726023	3191.66666666667	0.000365898997564437	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-33	Distance from stop (nt)	2019	0.000219762397554422	1563	0.000171062449942618	1028	0.000134744957156871	4610	0.000177625799619526	1536.66666666667	0.000175189934884637	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-32	Distance from stop (nt)	21936	0.00238767110091818	24429	0.00267363057559067	21690	0.00284301373612114	68055	0.00262219605056548	22685	0.00263477180421	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-31	Distance from stop (nt)	4729	0.000514738176342181	4032	0.000441282020581341	2669	0.000349838804135884	11430	0.000440404097538218	3810	0.000435286333686468	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-30	Distance from stop (nt)	1090	0.000118643394420169	909	9.94854555328469e-05	480	6.29159333028191e-05	2479	9.55172141554893e-05	826.333333333333	9.36815944186115e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-29	Distance from stop (nt)	15787	0.00171836997037725	15377	0.00168293492819427	13684	0.00179362839857453	44848	0.00172801775733981	14949.3333333333	0.00173164443238202	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-28	Distance from stop (nt)	4140	0.000450627204494952	3615	0.000395643478274193	2749	0.000360324793019687	10504	0.000404724815445446	3501.33333333333	0.000402198491929611	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-27	Distance from stop (nt)	1568	0.000170672332523692	1213	0.000132756718989377	593	7.77273926011911e-05	3374	0.000130002049439541	1124.66666666667	0.000127052148038087	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-26	Distance from stop (nt)	17640	0.00192006374089153	20331	0.002225125188601	16409	0.00215080739492908	54380	0.00209529088575051	18126.6666666667	0.00209866544147387	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-25	Distance from stop (nt)	4142	0.00045084489879664	4303	0.000470941600833708	2733	0.000358227595242926	11178	0.00043069440089958	3726	0.000426671364957758	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-24	Distance from stop (nt)	895	9.74182000055512e-05	712	7.79248012534511e-05	401	5.25610192800635e-05	2008	7.73693287713685e-05	669.333333333333	7.59680068463552e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-23	Distance from stop (nt)	15646	0.00170302252210822	19128	0.00209346291906743	15608	0.00204581643123	50382	0.00194124577796767	16794	0.00194743395746855	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-22	Distance from stop (nt)	3664	0.000398815960693117	3416	0.000373863934103636	2140	0.000280500202641735	9220	0.000355251599239053	3073.33333333333	0.000351060032479496	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-21	Distance from stop (nt)	989	0.000107649832184905	901	9.86098959682014e-05	591	7.7465242879096e-05	2481	9.55942752399229e-05	827	9.45749903440675e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-20	Distance from stop (nt)	17317	0.00188490611116886	20902	0.00228761825252758	17991	0.00235816782510629	56210	0.00216580177800728	18736.6666666667	0.00217689739626758	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-19	Distance from stop (nt)	4011	0.000436585922036051	4168	0.000456166533180315	2985	0.000391258460226906	11164	0.000430154973308545	3721.33333333333	0.000428003638481091	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-18	Distance from stop (nt)	1349	0.000146834806488814	836	9.14959745054566e-05	447	5.85904628882503e-05	2632	0.000101412387114662	877.333333333333	9.89737479608403e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-17	Distance from stop (nt)	14049	0.00152919362221004	13930	0.00152456809193901	11649	0.00152689105634279	39628	0.00152688832696802	13209.3333333333	0.00152688425683061	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-16	Distance from stop (nt)	4145	0.000451171440249173	3365	0.000368282241879021	2385	0.000312613543598382	9895	0.000381259715235404	3298.33333333333	0.000377355741908859	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-15	Distance from stop (nt)	1093	0.000118969935872701	750	8.20837091855173e-05	500	6.55374305237699e-05	2343	9.02770604140022e-05	781	8.88636918606627e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-14	Distance from stop (nt)	17930	0.00195162941463635	16381	0.00179281765355728	15580	0.00204214633512067	49891	0.00192232728173922	16630.3333333333	0.00192886446777143	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-13	Distance from stop (nt)	4271	0.000464886181255541	4046	0.000442814249819471	2665	0.000349314504691694	10982	0.000423142414625084	3660.66666666667	0.000419004978588902	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-12	Distance from stop (nt)	1061	0.000115486827045687	812	8.886929581152e-05	384	5.03327466422553e-05	2257	8.69634337833559e-05	752.333333333333	8.48962898331541e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-11	Distance from stop (nt)	15242	0.00165904827316716	15249	0.00166892597515994	13018	0.00170633254111687	43509	0.00167642536131149	14503	0.00167810226314799	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-10	Distance from stop (nt)	6524	0.000710118812107504	6003	0.00065699800832088	4354	0.000570699945000988	16881	0.000650434083162088	5627	0.000645938921809791	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-9	Distance from stop (nt)	1452	0.000158046063025766	1081	0.000118309986172726	767	0.000100534418423463	3300	0.000127150789315496	1100	0.000125630155873985	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-8	Distance from stop (nt)	22599	0.00245983676192788	23070	0.00252489489454651	19230	0.00252056957794419	64899	0.00250059365932921	21633	0.00250176707813953	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-7	Distance from stop (nt)	3985	0.000433755896114102	3326	0.000364013889001374	2045	0.000268048090842219	9356	0.00036049175298054	3118.66666666667	0.000355272625319232	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-6	Distance from stop (nt)	1564	0.000170236943920315	1173	0.000128378921166149	649	8.50675848198533e-05	3386	0.000130464415946142	1128.66666666667	0.000127894483302106	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-5	Distance from stop (nt)	23207	0.00252601582964115	22123	0.0024212505310816	18349	0.00240509262536131	63679	0.00245358639782469	21226.3333333333	0.00245078632869468	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-4	Distance from stop (nt)	7184	0.00078195793166467	6338	0.000693662065090411	4634	0.000607400906094299	18156	0.000699560524488529	6052	0.000694340300949794	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-3	Distance from stop (nt)	935	0.000101772086039319	396	4.33401984499531e-05	210	2.75257208199834e-05	1541	5.9375565556115e-05	513.666666666667	5.75460017697518e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-2	Distance from stop (nt)	6747	0.000734391726745759	2700	0.000295501353067862	1806	0.000236721199051857	11253	0.000433584191565842	3751	0.000422204759621826	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	-1	Distance from stop (nt)	6106	0.000664620703054632	3158	0.000345627138143818	2847	0.000373170129402346	12111	0.000466643396787871	4037	0.000461139323533599	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	0	Distance from stop (nt)	282	3.06948965380619e-05	150	1.64167418371035e-05	120	1.57289833257048e-05	552	2.1268859303683e-05	184	2.09468739002901e-05	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	1	Distance from stop (nt)	34	3.7008031287025e-06	38	4.15890793206621e-06	21	2.75257208199834e-06	93	3.58334042616398e-06	31	3.53742771425568e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	2	Distance from stop (nt)	65	7.07506480487243e-06	57	6.23836189809931e-06	54	7.07804249656715e-06	176	6.78137543015979e-06	58.6666666666667	6.7971563998463e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	3	Distance from stop (nt)	76	8.27238346415854e-06	48	5.25335738787311e-06	35	4.58762013666389e-06	159	6.1263562124739e-06	53	6.03778699623185e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	4	Distance from stop (nt)	52	5.66005184389795e-06	47	5.14391244229242e-06	74	9.69953971751795e-06	173	6.66578380350934e-06	57.6666666666667	6.83450133456944e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	5	Distance from stop (nt)	80	8.7077720675353e-06	58	6.34780684368e-06	61	7.99556652389993e-06	199	7.66757790114658e-06	66.3333333333333	7.68371514503841e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	6	Distance from stop (nt)	89	9.68739642513302e-06	75	8.20837091855173e-06	88	1.15345877721835e-05	252	9.70969663863788e-06	84	9.81011837195608e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	7	Distance from stop (nt)	63	6.85737050318405e-06	62	6.78558662600276e-06	42	5.50514416399667e-06	167	6.43460055020844e-06	55.6666666666667	6.38270043106116e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	8	Distance from stop (nt)	79	8.59892491669111e-06	51	5.58169222461518e-06	43	5.63621902504421e-06	173	6.66578380350934e-06	57.6666666666667	6.60561205545017e-06	UPF1-FLAG	Total	+CHX
M	Total_Upf1-FLAG	9	Distance from stop (nt)	99	1.07758679335749e-05	90	9.85004510226207e-06	53	6.94696763551961e-06	242	9.32439121646971e-06	80.6666666666667	9.19096022378554e-06	UPF1-FLAG	Total	+CHX
