CHX	size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo
+CHX	M	Total_WT	-66	Distance from stop (nt)	167	0.000355848378759048	560	0.000321535469668583	727	0.000328818821281769	363.5	0.000338691924213816	WT + EV	Total
+CHX	M	Total_WT	-65	Distance from stop (nt)	822	0.00175154112179603	3681	0.00211352154258938	4503	0.00203668659179066	2251.5	0.00193253133219271	WT + EV	Total
+CHX	M	Total_WT	-64	Distance from stop (nt)	306	0.000652033556289034	1193	0.000684985384490392	1499	0.000677990939616743	749.5	0.000668509470389713	WT + EV	Total
+CHX	M	Total_WT	-63	Distance from stop (nt)	331	0.000705304271672125	708	0.000406512700938137	1039	0.000469935014183987	519.5	0.000555908486305131	WT + EV	Total
+CHX	M	Total_WT	-62	Distance from stop (nt)	1006	0.00214361358701558	3362	0.0019303611589746	4368	0.00197562670063104	2184	0.00203698737299509	WT + EV	Total
+CHX	M	Total_WT	-61	Distance from stop (nt)	288	0.000613678641213209	938	0.000538571911694877	1226	0.000554514270827303	613	0.000576125276454043	WT + EV	Total
+CHX	M	Total_WT	-60	Distance from stop (nt)	582	0.00124014225411836	1124	0.00064536762126337	1706	0.000771616106061483	853	0.000942754937690865	WT + EV	Total
+CHX	M	Total_WT	-59	Distance from stop (nt)	948	0.00202002552732681	4252	0.00244137288755503	5200	0.00235193654837029	2600	0.00223069920744092	WT + EV	Total
+CHX	M	Total_WT	-58	Distance from stop (nt)	358	0.000762836644285863	1162	0.00066718609956231	1520	0.000687489144908238	760	0.000715011371924087	WT + EV	Total
+CHX	M	Total_WT	-57	Distance from stop (nt)	300	0.000639248584597092	748	0.000429479520200179	1048	0.000474005673594627	524	0.000534364052398636	WT + EV	Total
+CHX	M	Total_WT	-56	Distance from stop (nt)	847	0.00180481183717912	4412	0.00253324016460319	5259	0.00237862198228449	2629.5	0.00216902600089116	WT + EV	Total
+CHX	M	Total_WT	-55	Distance from stop (nt)	347	0.000739397529517303	1461	0.000838863073546071	1808	0.000817750246048747	904	0.000789130301531687	WT + EV	Total
+CHX	M	Total_WT	-54	Distance from stop (nt)	305	0.000649902727673711	641	0.000368043278674217	946	0.000427871533607364	473	0.000508973003173964	WT + EV	Total
+CHX	M	Total_WT	-53	Distance from stop (nt)	896	0.00190922243932998	4814	0.00276405669818671	5710	0.00258260724830661	2855	0.00233663956875835	WT + EV	Total
+CHX	M	Total_WT	-52	Distance from stop (nt)	419	0.000892817189820606	1349	0.000774555979612355	1768	0.000799658426445898	884	0.00083368658471648	WT + EV	Total
+CHX	M	Total_WT	-51	Distance from stop (nt)	217	0.00046238980952523	610	0.000350243993746135	827	0.00037404837028889	413.5	0.000406316901635683	WT + EV	Total
+CHX	M	Total_WT	-50	Distance from stop (nt)	983	0.00209460452886314	4203	0.00241323853395903	5186	0.00234560441150929	2593	0.00225392153141108	WT + EV	Total
+CHX	M	Total_WT	-49	Distance from stop (nt)	381	0.000811845702438307	1218	0.000699339646529168	1599	0.000723220488623864	799.5	0.000755592674483738	WT + EV	Total
+CHX	M	Total_WT	-48	Distance from stop (nt)	267	0.000568931240291412	557	0.00031981295822393	824	0.000372691483818677	412	0.000444372099257671	WT + EV	Total
+CHX	M	Total_WT	-47	Distance from stop (nt)	1063	0.00226507081808903	4200	0.00241151602251437	5263	0.00238043116424478	2631.5	0.0023382934203017	WT + EV	Total
+CHX	M	Total_WT	-46	Distance from stop (nt)	389	0.000828892331360896	1224	0.000702784669418474	1613	0.000729552625484861	806.5	0.000765838500389685	WT + EV	Total
+CHX	M	Total_WT	-45	Distance from stop (nt)	405	0.000862985589206075	690	0.000396177632270218	1095	0.000495263561627974	547.5	0.000629581610738147	WT + EV	Total
+CHX	M	Total_WT	-44	Distance from stop (nt)	1048	0.00223310838885918	3730	0.00214165589618538	4778	0.00216106785156024	2389	0.00218738214252228	WT + EV	Total
+CHX	M	Total_WT	-43	Distance from stop (nt)	281	0.000598762840905943	1114	0.00063962591644786	1395	0.000630952208649337	697.5	0.000619194378676901	WT + EV	Total
+CHX	M	Total_WT	-42	Distance from stop (nt)	324	0.00069038847136486	626	0.000359430721450952	950	0.000429680715567649	475	0.000524909596407906	WT + EV	Total
+CHX	M	Total_WT	-41	Distance from stop (nt)	1217	0.00259321842484887	3376	0.00193839954571631	4593	0.00207739318589706	2296.5	0.00226580898528259	WT + EV	Total
+CHX	M	Total_WT	-40	Distance from stop (nt)	557	0.00118687153873527	1230	0.000706229692307781	1787	0.000808252040757251	893.5	0.000946550615521524	WT + EV	Total
+CHX	M	Total_WT	-39	Distance from stop (nt)	369	0.000786275759054423	640	0.000367469108192666	1009	0.00045636614948185	504.5	0.000576872433623545	WT + EV	Total
+CHX	M	Total_WT	-38	Distance from stop (nt)	1138	0.0024248829642383	4800	0.002756018311445	5938	0.00268573062004284	2969	0.00259045063784165	WT + EV	Total
+CHX	M	Total_WT	-37	Distance from stop (nt)	512	0.0010909842510457	1548	0.000888815905441012	2060	0.000931728709546691	1030	0.000989900078243358	WT + EV	Total
+CHX	M	Total_WT	-36	Distance from stop (nt)	232	0.000494352238755085	539	0.000309477889556011	771	0.000348719822844902	385.5	0.000401915064155548	WT + EV	Total
+CHX	M	Total_WT	-35	Distance from stop (nt)	914	0.00194757735440581	3567	0.00204806610769256	4481	0.00202673609100909	2240.5	0.00199782173104919	WT + EV	Total
+CHX	M	Total_WT	-34	Distance from stop (nt)	226	0.000481567267063143	997	0.000572447970106388	1223	0.000553157384357089	611.5	0.000527007618584765	WT + EV	Total
+CHX	M	Total_WT	-33	Distance from stop (nt)	290	0.000617940298443856	720	0.00041340274671675	1010	0.000456818444971922	505	0.000515671522580303	WT + EV	Total
+CHX	M	Total_WT	-32	Distance from stop (nt)	1096	0.00233538816239471	4241	0.00243505701225797	5337	0.00241390103051004	2668.5	0.00238522258732634	WT + EV	Total
+CHX	M	Total_WT	-31	Distance from stop (nt)	368	0.0007841449304391	1045	0.000600008153220838	1413	0.000639093527470619	706.5	0.000692076541829969	WT + EV	Total
+CHX	M	Total_WT	-30	Distance from stop (nt)	241	0.000513529696292997	560	0.000321535469668583	801	0.000362288687547039	400.5	0.00041753258298079	WT + EV	Total
+CHX	M	Total_WT	-29	Distance from stop (nt)	838	0.00178563437964121	3290	0.00188902088430293	4128	0.00186707578301395	2064	0.00183732763197207	WT + EV	Total
+CHX	M	Total_WT	-28	Distance from stop (nt)	402	0.000856593103360104	1070	0.000614362415259614	1472	0.00066577896138482	736	0.000735477759309859	WT + EV	Total
+CHX	M	Total_WT	-27	Distance from stop (nt)	269	0.000573192897522059	581	0.000333593049781155	850	0.000384451166560528	425	0.000453392973651607	WT + EV	Total
+CHX	M	Total_WT	-26	Distance from stop (nt)	875	0.00186447503840819	5081	0.00291736021676084	5956	0.00269387193886412	2978	0.00239091762758451	WT + EV	Total
+CHX	M	Total_WT	-25	Distance from stop (nt)	388	0.000826761502745573	1398	0.000802690333208356	1786	0.00080779974526718	893	0.000814725917976964	WT + EV	Total
+CHX	M	Total_WT	-24	Distance from stop (nt)	198	0.000421904065834081	471	0.00027043429681054	669	0.000302585682857639	334.5	0.000346169181322311	WT + EV	Total
+CHX	M	Total_WT	-23	Distance from stop (nt)	721	0.00153632743164835	2776	0.00159389725678569	3497	0.00158167732877902	1748.5	0.00156511234421702	WT + EV	Total
+CHX	M	Total_WT	-22	Distance from stop (nt)	351	0.000747920843978598	945	0.000542591105065734	1296	0.000586174955132287	648	0.000645255974522166	WT + EV	Total
+CHX	M	Total_WT	-21	Distance from stop (nt)	182	0.000387810807988903	547	0.00031407125340842	729	0.000329723412261912	364.5	0.000350941030698661	WT + EV	Total
+CHX	M	Total_WT	-20	Distance from stop (nt)	833	0.00177498023656459	4594	0.00263773919224548	5427	0.00245460762461645	2713.5	0.00220635971440504	WT + EV	Total
+CHX	M	Total_WT	-19	Distance from stop (nt)	267	0.000568931240291412	1045	0.000600008153220838	1312	0.000593411682973427	656	0.000584469696756125	WT + EV	Total
+CHX	M	Total_WT	-18	Distance from stop (nt)	155	0.000330278435375164	612	0.000351392334709237	767	0.000346910640884618	383.5	0.000340835385042201	WT + EV	Total
+CHX	M	Total_WT	-17	Distance from stop (nt)	650	0.00138503859996037	3164	0.00181667540362749	3814	0.00172505499913159	1907	0.00160085700179393	WT + EV	Total
+CHX	M	Total_WT	-16	Distance from stop (nt)	378	0.000805453216592336	994	0.000570725458661735	1372	0.000620549412377699	686	0.000688089337627036	WT + EV	Total
+CHX	M	Total_WT	-15	Distance from stop (nt)	167	0.000355848378759048	496	0.000284788558849316	663	0.000299871909917212	331.5	0.000320318468804182	WT + EV	Total
+CHX	M	Total_WT	-14	Distance from stop (nt)	697	0.00148518754488058	3053	0.00175294248017533	3750	0.00169610808776704	1875	0.00161906501252795	WT + EV	Total
+CHX	M	Total_WT	-13	Distance from stop (nt)	199	0.000424034894449405	729	0.000418570281050709	928	0.000419730214786082	464	0.000421302587750057	WT + EV	Total
+CHX	M	Total_WT	-12	Distance from stop (nt)	117	0.000249306947992866	566	0.000324980492557889	683	0.000308917819718636	341.5	0.000287143720275378	WT + EV	Total
+CHX	M	Total_WT	-11	Distance from stop (nt)	754	0.00160664477595403	3164	0.00181667540362749	3918	0.001772093730099	1959	0.00171166008979076	WT + EV	Total
+CHX	M	Total_WT	-10	Distance from stop (nt)	322	0.000686126814134212	1189	0.000682688702564188	1511	0.000683418485497597	755.5	0.0006844077583492	WT + EV	Total
+CHX	M	Total_WT	-9	Distance from stop (nt)	170	0.000362240864605019	442	0.00025378335284556	612	0.00027680483992358	306	0.00030801210872529	WT + EV	Total
+CHX	M	Total_WT	-8	Distance from stop (nt)	673	0.00143404765811281	2963	0.00170126713683574	3636	0.00164454640189892	1818	0.00156765739747427	WT + EV	Total
+CHX	M	Total_WT	-7	Distance from stop (nt)	178	0.000379287493527608	690	0.000396177632270218	868	0.00039259248538181	434	0.000387732562898913	WT + EV	Total
+CHX	M	Total_WT	-6	Distance from stop (nt)	143	0.000304708491991281	496	0.000284788558849316	639	0.000289016818155503	319.5	0.000294748525420299	WT + EV	Total
+CHX	M	Total_WT	-5	Distance from stop (nt)	854	0.00181972763748639	3213	0.0018448097572235	4067	0.00183948575811961	2033.5	0.00183226869735494	WT + EV	Total
+CHX	M	Total_WT	-4	Distance from stop (nt)	237	0.000505006381831703	895	0.000513882580988182	1132	0.000511998494760609	566	0.000509444481409942	WT + EV	Total
+CHX	M	Total_WT	-3	Distance from stop (nt)	74	0.000157681317533949	254	0.000145839302313964	328	0.000148352920743357	164	0.000151760309923957	WT + EV	Total
+CHX	M	Total_WT	-2	Distance from stop (nt)	89	0.000189643746763804	767	0.000440388759349649	856	0.000387164939500955	428	0.000315016253056726	WT + EV	Total
+CHX	M	Total_WT	-1	Distance from stop (nt)	5	1.06541430766182e-05	364	0.000208998055284579	369	0.000166897035836276	184.5	0.000109826099180599	WT + EV	Total
+CHX	M	Total_WT	0	Distance from stop (nt)	0	0	49	2.8134353596001e-05	49	2.21624790134893e-05	24.5	1.40671767980005e-05	WT + EV	Total
+CHX	M	Total_WT	1	Distance from stop (nt)	0	0	5	2.87085240775521e-06	5	2.26147745035605e-06	2.5	1.4354262038776e-06	WT + EV	Total
+CHX	M	Total_WT	2	Distance from stop (nt)	0	0	7	4.01919337085729e-06	7	3.16606843049847e-06	3.5	2.00959668542864e-06	WT + EV	Total
+CHX	M	Total_WT	3	Distance from stop (nt)	5	1.06541430766182e-05	18	1.03350686679187e-05	23	1.04027962716378e-05	11.5	1.04946058722685e-05	WT + EV	Total
+CHX	M	Total_WT	4	Distance from stop (nt)	0	0	12	6.89004577861249e-06	12	5.42754588085451e-06	6	3.44502288930625e-06	WT + EV	Total
+CHX	M	Total_WT	5	Distance from stop (nt)	0	0	13	7.46421626016354e-06	13	5.87984137092572e-06	6.5	3.73210813008177e-06	WT + EV	Total
+CHX	M	Total_WT	6	Distance from stop (nt)	0	0	15	8.61255722326562e-06	15	6.78443235106814e-06	7.5	4.30627861163281e-06	WT + EV	Total
+CHX	M	Total_WT	7	Distance from stop (nt)	0	0	10	5.74170481551041e-06	10	4.52295490071209e-06	5	2.87085240775521e-06	WT + EV	Total
+CHX	M	Total_WT	8	Distance from stop (nt)	0	0	9	5.16753433395937e-06	9	4.07065941064088e-06	4.5	2.58376716697969e-06	WT + EV	Total
+CHX	M	Total_WT	9	Distance from stop (nt)	5	1.06541430766182e-05	13	7.46421626016354e-06	18	8.14131882128177e-06	9	9.05917966839087e-06	WT + EV	Total
+CHX	M	Total_WT	10	Distance from stop (nt)	0	0	9	5.16753433395937e-06	9	4.07065941064088e-06	4.5	2.58376716697969e-06	WT + EV	Total
+CHX	L	IP_FLAG-Upf1	-10	Distance from start (nt)	17	1.89096054121515e-05	3	9.2141553998022e-06	20	1.63318634656214e-05	10	1.40618804059769e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-9	Distance from start (nt)	10	1.11232973012656e-05	4	1.22855405330696e-05	14	1.1432304425935e-05	7	1.17044189171676e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-8	Distance from start (nt)	23	2.55835837929109e-05	3	9.2141553998022e-06	26	2.12314225053079e-05	13	1.73988695963566e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-7	Distance from start (nt)	13	1.44602864916453e-05	6	1.84283107996044e-05	19	1.55152702923404e-05	9.5	1.64442986456248e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-6	Distance from start (nt)	12	1.33479567615187e-05	1	3.0713851332674e-06	13	1.06157112526539e-05	6.5	8.20967094739306e-06	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-5	Distance from start (nt)	16	1.7797275682025e-05	4	1.22855405330696e-05	20	1.63318634656214e-05	10	1.50414081075473e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-4	Distance from start (nt)	13	1.44602864916453e-05	2	6.1427702665348e-06	15	1.22488975992161e-05	7.5	1.030152837909e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-3	Distance from start (nt)	13	1.44602864916453e-05	1	3.0713851332674e-06	14	1.1432304425935e-05	7	8.76583581245635e-06	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-2	Distance from start (nt)	6	6.67397838075936e-06	4	1.22855405330696e-05	10	8.16593173281071e-06	5	9.47975945691448e-06	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	-1	Distance from start (nt)	47	5.22794973159484e-05	33	0.000101355709397824	80	6.53274538624857e-05	40	7.68176033568863e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	0	Distance from start (nt)	102	0.000113457632472909	85	0.000261067736327729	187	0.00015270292340356	93.5	0.000187262684400319	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	1	Distance from start (nt)	70	7.78630811088593e-05	37	0.000113641249930894	107	8.73754695410746e-05	53.5	9.57521655198765e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	2	Distance from start (nt)	98	0.000109008313552403	23	7.06418580651502e-05	121	9.88077739670096e-05	60.5	8.98250858087766e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	3	Distance from start (nt)	87	9.67726865210108e-05	29	8.90701688647546e-05	116	9.47248081006043e-05	58	9.29214276928827e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	4	Distance from start (nt)	46	5.11671675858218e-05	11	3.37852364659414e-05	57	4.65458108770211e-05	28.5	4.24762020258816e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	5	Distance from start (nt)	174	0.000193545373042022	13	3.99280067324762e-05	187	0.00015270292340356	93.5	0.000116736689887249	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	6	Distance from start (nt)	181	0.000201331681152908	63	0.000193497263395846	244	0.000199248734280581	122	0.000197414472274377	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	7	Distance from start (nt)	96	0.00010678365409215	17	5.22135472655458e-05	113	9.22750285807611e-05	56.5	7.94986006788478e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	8	Distance from start (nt)	99	0.00011012064328253	26	7.98560134649524e-05	125	0.000102074146660134	62.5	9.4988328373741e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	9	Distance from start (nt)	204	0.000226915264945818	72	0.000221139729595253	276	0.000225379715825576	138	0.000224027497270536	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	10	Distance from start (nt)	110	0.000122356270313922	65	0.000199640033662381	175	0.000142903805324187	87.5	0.000160998151988151	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	11	Distance from start (nt)	98	0.000109008313552403	22	6.75704729318828e-05	120	9.79911807937286e-05	60	8.82893932421429e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	12	Distance from start (nt)	124	0.000137928886535694	22	6.75704729318828e-05	146	0.000119222603299036	73	0.000102749679733788	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	13	Distance from start (nt)	82	9.1211037870378e-05	26	7.98560134649524e-05	108	8.81920627143557e-05	54	8.55335256676652e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	14	Distance from start (nt)	142	0.000157950821677972	35	0.000107498479664359	177	0.00014453699167075	88.5	0.000132724650671165	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	15	Distance from start (nt)	344	0.000382641427163537	154	0.00047299331052318	498	0.000406663400293974	249	0.000427817368843358	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	16	Distance from start (nt)	111	0.000123468600044048	23	7.06418580651502e-05	134	0.000109423485219664	67	9.70552290545992e-05	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	17	Distance from start (nt)	194	0.000215791967644553	43	0.000132069560730498	237	0.000193532582067614	118.5	0.000173930764187526	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	18	Distance from start (nt)	453	0.000503885367747332	185	0.000568206249654469	638	0.000520986444553323	319	0.000536045808700901	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	19	Distance from start (nt)	243	0.000270296124420754	70	0.000214996959328718	313	0.000255593663236975	156.5	0.000242646541874736	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	20	Distance from start (nt)	206	0.000229139924406072	47	0.000144355101263568	253	0.000206598072840111	126.5	0.00018674751283482	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	21	Distance from start (nt)	286	0.000318126302816196	102	0.000313281283593275	388	0.000316838151233056	194	0.000315703793204736	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	22	Distance from start (nt)	105	0.000116794621663289	54	0.00016585479719644	159	0.00012983831455169	79.5	0.000141324709429864	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	23	Distance from start (nt)	216	0.000240263221707337	83	0.000254924966061194	299	0.00024416135881104	149.5	0.000247594093884266	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	24	Distance from start (nt)	492	0.000547266227222268	188	0.000577420405054271	680	0.000555283357831129	340	0.00056234331613827	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	25	Distance from start (nt)	239	0.000265846805500248	65	0.000199640033662381	304	0.000248244324677446	152	0.000232743419581315	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	26	Distance from start (nt)	274	0.000304778346054678	73	0.00022421111472852	347	0.000283357831128532	173.5	0.000264494730391599	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	27	Distance from start (nt)	523	0.000581748448856191	247	0.000758632127917048	770	0.000628776743426425	385	0.00067019028838662	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	28	Distance from start (nt)	398	0.000442707232590371	174	0.000534421013188528	572	0.000467091295116773	286	0.00048856412288945	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	29	Distance from start (nt)	288	0.00032035096227645	72	0.000221139729595253	360	0.000293973542381186	180	0.000270745345935851	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	30	Distance from start (nt)	1065	0.00118463116258479	249	0.000764774898183583	1314	0.00107300342969133	657	0.000974703030384185	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	31	Distance from start (nt)	558	0.000620679989410621	235	0.000721775506317839	793	0.00064755838641189	396.5	0.00067122774786423	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	32	Distance from start (nt)	611	0.000679633465107329	173	0.00053134962805526	784	0.00064020904785236	392	0.000605491546581294	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	33	Distance from start (nt)	879	0.000977737832781247	450	0.00138212330997033	1329	0.00108525232729054	664.5	0.00117993057137579	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	34	Distance from start (nt)	368	0.000409337340686574	156	0.000479136080789715	524	0.000427894822799281	262	0.000444236710738144	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	35	Distance from start (nt)	390	0.000433808594749359	121	0.000371637601125356	511	0.000417279111546627	255.5	0.000402723097937357	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	36	Distance from start (nt)	648	0.000720789665122011	245	0.000752489357650513	893	0.000729217703739997	446.5	0.000736639511386262	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	37	Distance from start (nt)	368	0.000409337340686574	126	0.000386994526791693	494	0.000403397027600849	247	0.000398165933739133	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	38	Distance from start (nt)	443	0.000492762070446067	127	0.00039006591192496	570	0.000465458108770211	285	0.000441413991185513	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	39	Distance from start (nt)	1023	0.00113791331391947	466	0.00143126547210261	1489	0.00121590723501552	744.5	0.00128458939301104	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	40	Distance from start (nt)	470	0.000522794973159484	182	0.000558992094254667	652	0.000532418748979258	326	0.000540893533707075	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	41	Distance from start (nt)	479	0.000532805940730623	145	0.000445350844323773	624	0.000509554140127388	312	0.000489078392527198	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	42	Distance from start (nt)	1018	0.00113235166526884	428	0.00131455283703845	1446	0.00118079372856443	723	0.00122345225115364	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	43	Distance from start (nt)	505	0.000561726513713913	183	0.000562063479387934	688	0.000561816103217377	344	0.000561894996550924	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	44	Distance from start (nt)	648	0.000720789665122011	224	0.000687990269851898	872	0.000712069247101094	436	0.000704389967486955	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	45	Distance from start (nt)	981	0.00109119546525416	422	0.00129612452623884	1403	0.00114568022211334	701.5	0.0011936599957465	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	46	Distance from start (nt)	463	0.000515008665048598	141	0.000433065303790704	604	0.000493222276661767	302	0.000474036984419651	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	47	Distance from start (nt)	556	0.000618455329950368	228	0.000700275810384967	784	0.00064020904785236	392	0.000659365570167668	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	48	Distance from start (nt)	1435	0.00159619316273161	563	0.00172918983002955	1998	0.00163155316021558	999	0.00166269149638058	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	49	Distance from start (nt)	790	0.000878740486799983	232	0.000712561350918037	1022	0.000834558223093255	511	0.00079565091885901	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	50	Distance from start (nt)	741	0.000824236330023782	151	0.000463779155123378	892	0.000728401110566716	446	0.00064400774257358	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	51	Distance from start (nt)	1113	0.00123802298963086	391	0.00120091158710755	1504	0.00122815613261473	752	0.00121946728836921	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	52	Distance from start (nt)	462	0.000513896335318471	161	0.000494493006456052	623	0.000508737546954107	311.5	0.000504194670887261	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	53	Distance from start (nt)	705	0.000784192459739225	122	0.000374708986258623	827	0.000675322554303446	413.5	0.000579450722998924	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	54	Distance from start (nt)	1073	0.0011935298004258	413	0.00126848206003944	1486	0.00121345745549567	743	0.00123100593023262	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	55	Distance from start (nt)	855	0.00095104191925821	306	0.000939843850779825	1161	0.000948064674179324	580.5	0.000945442885019017	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	56	Distance from start (nt)	589	0.000655162211044544	126	0.000386994526791693	715	0.000583864118895966	357.5	0.000521078368918118	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	57	Distance from start (nt)	1247	0.00138707517346782	362	0.0011118414182428	1609	0.00131389841580924	804.5	0.00124945829585531	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	58	Distance from start (nt)	587	0.000652937551584291	191	0.000586634560454074	778	0.000635309488812674	389	0.000619786056019182	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	59	Distance from start (nt)	753	0.0008375842867853	237	0.000727918276584374	990	0.000808427241548261	495	0.000782751281684837	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	60	Distance from start (nt)	1420	0.00157950821677972	504	0.00154797810716677	1924	0.00157112526539278	962	0.00156374316197324	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	61	Distance from start (nt)	734	0.000816450021912896	206	0.000632705337453085	940	0.000767597582884207	470	0.00072457767968299	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	62	Distance from start (nt)	669	0.000744148589454669	126	0.000386994526791693	795	0.000649191572758452	397.5	0.000565571558123181	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	63	Distance from start (nt)	1230	0.00136816556805567	340	0.00104427094531092	1570	0.00128205128205128	785	0.00120621825668329	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	64	Distance from start (nt)	657	0.00073080063269315	174	0.000534421013188528	831	0.00067858892699657	415.5	0.000632610822940839	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	65	Distance from start (nt)	682	0.000758608875946315	157	0.000482207465922982	839	0.000685121672382819	419.5	0.000620408170934648	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	66	Distance from start (nt)	1232	0.00137039022751592	329	0.00101048570884497	1561	0.00127470194349175	780.5	0.00119043796818045	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	67	Distance from start (nt)	793	0.000882077475990363	207	0.000635776722586352	1000	0.000816593173281071	500	0.000758927099288357	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	68	Distance from start (nt)	857	0.000953266578718463	249	0.000764774898183583	1106	0.000903152049648865	553	0.000859020738451023	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	69	Distance from start (nt)	1317	0.00146493825457668	561	0.00172304705976301	1878	0.00153356197942185	939	0.00159399265716985	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	70	Distance from start (nt)	670	0.000745260919184796	173	0.00053134962805526	843	0.000688388045075943	421.5	0.000638305273620028	FLAG-UPF1	IP
+CHX	L	IP_FLAG-Upf1	71	Distance from start (nt)	552	0.000614006011029862	137	0.000420779763257634	689	0.000562632696390658	344.5	0.000517392887143748	FLAG-UPF1	IP
