,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YBL039C_mRNA,20303.61,75581.49,41847.13,60197.93,65328.58,72977.56,30845.29,26904.11,59964.73,58321.99,30472.05,30266.19,23535.73,22042.2,23706.04,25905.06,47506.62,36621.44,43009.92,25636.91,28797.86,30665.26
YJR103W_mRNA,4178,9447.03,7371.02,7603,11437.95,7637.89,5090.34,3027,10962.98,11642,11785,10183,7437,8875.72,9976,11999,10765.01,9180.2,10641.82,9943,10628.87,11819.7
YKL014C_mRNA,15739.8,49618.12,28922.98,42448.66,53023.4,47122.98,22152.6,16581.03,51262.8,46574.04,42985.45,40439.02,26740.67,32281.9,30313.05,40805.83,66909.46,49923.78,61221.15,35332.89,40555.82,42999.21
YJR041C_mRNA,7963.89,22389.2,14304.06,18544.38,24827.72,20487.03,10969.09,7116.03,24701.66,22316.09,19174.25,19218.15,12326.72,15822,15666.79,20960.53,30187.21,23097.53,28146.02,17482.01,19215.19,21222.21
YDR520C_mRNA,3616.84,5225,5462.23,4139,10267.43,4832.09,4386.08,1824.16,10653.63,9152.28,7032.69,5598.04,3921.58,4475.62,4411,6604.27,9159.22,6755.14,7852.7,5327.92,5842.62,6680.09
YNL229C_mRNA,6105.92,13139.84,9325.95,11973.82,15912.82,13070.52,7118.24,5003,16692.37,15071.91,10391.99,8951,6041.4,7474.83,7978,9096,15293.99,11594.13,13629.8,8713,9338,9682.91
YDR400W_mRNA,2955.93,9478.9,6451.95,7433.22,10571.2,9889.04,4935.9,3869.99,10491.71,9899.78,6744.75,5984.99,4329.58,5324.68,5484.98,6839.24,8768.9,7159.91,8239.64,5878.37,7320.87,8152.33
YNR012W_mRNA,5172.04,13705.64,8800.5,11682.8,13256.95,12437.93,6491.6,5001.99,14239.39,12485.31,10657,8915.32,6794.6,7790.01,8217.06,10172.11,14480,10863.1,13712.02,9745,10831.32,11980.02
YIL008W_mRNA,2004,6657.68,3370.04,5761,5790.21,6659,2389,2178,6486.02,5397.61,3756.9,3598.07,2589,2617,2697.41,3188,5766.99,4085,4945,2958,3476,3909
YPR152C_mRNA,1567.44,2736,2586.03,2287,4805,2540,1981,936,4674,4614.64,3496,2706.7,1837,1614,2242,2506,3163.08,2648,3119.08,2381,2542.14,2930
YML029W_mRNA,4999.27,11052.31,10061.63,8926.08,15756.98,8843,6924.92,3043,14683.71,14413.47,14976.9,12594,8690,9767.03,10844.8,12498.05,17305.87,13849,16604.01,10874,11736.9,12588.38
YLR132C_mRNA,851,1806,1532,1426,2671,1506,1225.01,659,2489.89,2334,3732.09,3124,2219,2858,3710,4023,4574,3643.05,4389,3808,3615,4344.01
YGL098W_mRNA,2258.26,4342.83,3666.07,3660.99,5415.93,3131.02,2444.76,1167,6808.03,6393,4000,2800.84,2028.03,2843,3001,3718,3598.39,2797.74,3411,3086,3574,3877.1
YDL058W_mRNA,14835.94,35392.24,23611.09,32246.86,46163.6,39081.55,20295.43,13377.82,44705.71,40906.39,26209.52,24803.1,15153.01,19208.53,17928.54,26060,36172.56,27819.61,35442.42,18693.49,22035.3,26915.08
YPL230W_mRNA,99.07,322.33,516.29,412.74,332.1,169.67,120.2,24.18,557.4,644.2,1666.96,989,723,1339,1518,1847.01,730.83,687.23,747,1618,1100.19,1798.78
YPL230W_pre-mRNA,167.93,222.63,95.71,46.27,137.9,91.33,129.8,55.82,199.6,74.8,0,0,0,0,0,0,148.17,51.8,0,0,465.81,74.22
YKR042W_mRNA,18259.67,44205.95,34598.34,38399.46,56560.09,44161.67,22618.06,15053.24,42433.21,50543.31,140945.87,111387.97,100090.16,57446.01,100825.14,93087.19,127457.18,118247.41,142232.51,103792.95,111340.68,98981.81
YJL109C_mRNA,35373.26,109244.06,64344.11,90931.22,111221.32,100491.28,48595.71,36273.1,107399.74,94857.41,73807.67,73202.47,49341.71,59915.24,54827.34,71915.09,115151.73,88837.13,107276.81,61430.37,69877,75025.5
YKL099C_mRNA,3375.06,9413,5630,7762.94,10519.99,9853.95,4682.96,3499,10037.01,9273.53,6308.99,5705,3462.6,3203,4190,5276,9354.83,7053,8581,4382.8,4445,5397
YLR222C_mRNA,12437.28,37715.75,24244.81,30966.12,39800.09,34458.11,18278.96,12691.18,39919.94,36661.84,21962.83,20833.23,14897.37,16212.57,16415.89,20604.23,31931.62,24835.29,29580.61,17085.32,17833.03,21576.99
YML093W_mRNA,17795.34,41137.04,24680.96,36465.95,43417.05,41168.31,18979.79,16010.27,43278.44,41534.24,26941,25772.9,18344.02,18681.02,18676.34,22804.08,36422.07,28379.06,33017.95,19482.29,21876.01,25231.09
YMR093W_mRNA,9795.9,22326.75,17618.98,19076.65,27414.31,19801.53,12127.96,7345.13,27781.43,25961.13,23574.5,20087,14281.82,13805,17427.76,19653.93,31147.6,24148,28263.79,17659.28,19615,20087.44
YJL069C_mRNA,7682.28,21152.1,12672.07,17807.2,22079.97,18506.17,9151.03,6564.83,22408.19,21070.5,17481.18,14929.43,10724,11300,11660,13867.37,22950.49,18373.01,21933.88,12484,13527,14395
YBL004W_mRNA,40299.43,128817,73445.58,108482.59,127505.94,127834.65,60285.2,48073.52,120578.5,105608.88,81973.88,88878.97,58991.69,67739.04,60336.14,85363.06,127887.87,97336.6,121768.73,71573.37,76114.95,92510.29
YLR409C_mRNA,16356.19,49073.17,29262.3,40229.71,47662.76,43251.14,22571.33,17304.86,48226.33,44023.69,34055.45,32634,22578.13,23088.03,23177.01,31875.77,45214.39,36765.66,43887.99,26187,29177,35299.72
YGR090W_mRNA,19457.99,48586.43,35697.65,40311.92,61518.34,43713.85,26878.28,16599.11,58351.6,52468.72,69274.5,64937.34,41358.84,50399.9,48929.85,66936.76,102275.64,77255.23,95206.74,53229.17,57558.05,61616.38
YOR004W_mRNA,3649.65,9860.47,5641.39,8121,10328.38,9690.91,4979.84,3801,10161.54,8886.27,7847,5901.83,4927.39,4841,5471,6263,10728.82,8046.86,9241.34,6057.71,6375.99,6442
YIL091C_mRNA,10581.95,24698.01,15790.54,21949.87,29047.18,23198.66,12617.31,8777.99,29329.8,26104.74,21641.4,19009.95,12991.18,15357.62,15524.34,21088.99,31360.06,23722.89,27993.93,17424,18942.29,20753.95
YKR060W_mRNA,2642,6466.91,3991.03,5406.16,8098.37,7357.04,3541.33,2621.01,7859.7,6438.18,4535,4798.04,2862,3058,3563.88,4644,7032,5414,6108.41,3741.88,4114,5106
YDR324C_mRNA,16073.15,42507.74,26072.66,36283.13,45955.73,40671.62,20927.46,15534.63,45796.16,40315.47,30036.8,26077.75,18471.47,20877.11,20914.09,26783.47,43948.17,35796,41385.05,22852,23753.42,29757.34
YDR398W_mRNA,10900.75,29363.18,18011.74,24597.3,30774.59,26530.9,13259.97,10218.28,29513.44,27221.07,22080.23,20126.55,14549.19,15847.61,17151.88,20884.36,29029.07,23067.99,26608.01,19225.97,19902,24748
YDR449C_mRNA,4974.99,13228.9,8649.09,10652.72,16601.96,12525.98,7448.67,4483.19,18731.84,15002.95,5576,4270,3241,4351.98,3919,6083.96,8583,6502.98,7858,4224,5054.85,6646
YER082C_mRNA,7801.98,20025.5,13920.2,16718.5,22448.64,19607.59,9901.95,7692.48,21951.44,20401.85,20379.69,18487.58,13139.59,13736.16,14930.15,18339.74,28759.07,22480.58,26229.05,15423.52,18401.04,18895.57
YGR128C_mRNA,9855.96,30024.63,17868.39,25220.52,31642.04,27904.74,13673.11,9764.76,32738.8,28437.65,23903.3,22752.52,14124.12,16276.17,18737.4,21597.29,37273.78,29419.34,35813.35,19788.76,20364.25,23684.39
YHR196W_mRNA,11750.84,27797.34,17762.77,22879.18,35954.73,26680.94,15263.51,10179,37432.85,31051.97,16553.68,13896.45,8464.71,11667.99,10522.82,14358.74,23282.92,17517.01,20009.82,11692,11587,14981.91
YJR049C_mRNA,4191.02,11210.53,7980.96,9618.32,12095.4,9007.75,5480.04,3401,13623.11,13018.55,6975.09,6803,4504.98,5016,6180.01,6882,7436,6285.99,7467.76,6268.98,6340.01,8140
YEL040W_mRNA,24249.33,60315.68,43880.91,50169.61,73531.33,52168.18,31417.71,19623.77,66032.53,71399.77,110763.23,97188.94,74482.33,65511.68,80951.52,87960.19,126939.2,110835.4,126015.41,87723.6,100614.38,93675
YEL038W_mRNA,1965.51,6872,4563,5428.53,6364.99,6504,2749.91,2172.12,5817.03,6286.34,4155,3158,2810,2838,3069,3401,4024.78,3472.12,3753.2,3651,3922,4450
YEL035C_mRNA,16.26,14.01,28,6.01,10.07,7,4.02,0,18.11,17.11,11.62,29,30.23,37.16,16.13,16,18.2,21.05,14.13,0,12.66,26.47
YEL005C_mRNA,1060.99,1961,1840.89,1661,2708.4,1336.05,1239.88,542,3426,3218.93,3963.91,3090,2028,3316,3375,4347,3624,2973,3273,3828,3973,4232
YLR386W_mRNA,5521,13603.01,10476,11292.74,17999,12343.09,8102.79,4674,18536.84,16862.03,12766.78,11297,7366.51,9261,10010,13361.01,16414.17,12862.99,14831,10063.94,10792.43,12904
YCL063W_mRNA,3282,6346.88,5453,5648.99,9739.03,5963.68,3849.99,2140,8723.84,9013.96,10928.6,10236.64,6933,7059,8200.85,9229.78,16420,12242,14776.02,9656.97,9928,10027
YNL054W_mRNA,3612.97,7329.12,6426.75,6086.1,10331.79,6731.93,4014,2387.98,9247.09,9382.37,17657,14402.77,10238,11530.57,12942.99,13971.45,21630.03,18014.32,21505.92,15300.74,14079.93,14817.93
YEL013W_mRNA,10619.01,31664.37,21173.52,26706.51,31558.41,28242.19,15063.86,10133.55,33134.46,30092.99,19307.06,19943,12590.33,14463.51,15715.75,19750,27755.2,21636.75,26396.08,16144.88,17270.02,17979.99
YOR068C_mRNA,7,12,8,9,31,9,8,0,14,13,13,0,22,17,0,21,34,26,26,14,29,31
YOR106W_mRNA,2798,5001.99,4063.04,4316,7438,4726.48,3447.04,1753.97,6906.04,6360.04,5848,3505,3147,4101,4576,5448.03,7694.79,6156.13,7297.54,5257.93,5006.05,5262
YDL077C_mRNA,4730.98,9666.99,8602.01,8153.98,15645.47,8970,6537.92,3022,16862.82,14955.39,15373.03,13136.41,8992.11,12335.55,12694.47,15296.61,18574.56,14140.09,16839.81,12091.04,14852.19,14484.74
YGL212W_mRNA,1698.6,2661.08,2885.46,2194.94,4788.75,2164.17,1998.51,774.6,4625.96,4593.79,4310.82,3952.79,2868.28,2276.44,4121.32,4516.46,4059.51,3647.67,4180.03,3723.67,4264.01,4563.97
YML115C_mRNA,8338,19708.62,14510.09,16382.84,23661.6,18148.36,11366.74,6617.57,22918.67,21814.08,19556.22,18509.33,13292,12856,13799.72,17719.06,26872.23,21331.26,25462.89,14535.51,15904.25,18901.12
YGR094W_mRNA,65182.54,240362.26,145235.57,198149.24,226641.19,240902.56,110023.98,87642.92,209993.15,210563.67,208022.31,217117.17,159229.45,157498.18,158836.25,194725.3,291325.04,230505.65,277690.9,178533.53,201940.28,212063.41
YMR088C_mRNA,4035,11185.15,7094,9253.97,10190.92,7879.99,5345.99,3582,10632.49,9722.48,9831,9333,6758,8219.12,7759.66,9470,13420.03,10345,12682.64,9363,9491,10758.94
YBR293W_mRNA,1706.89,3900,3206,3514,4517.68,2362,1797,740,7354.6,6781.8,6170,5293.01,4224,9127.57,8406,10373.99,4986.39,3697.05,4313.3,8544.02,9373.1,11070.61
YCL069W_mRNA,28.92,0,4.77,3.14,22.38,0,10.36,0,45.11,30.7,0,0,0,0,0,0,10.93,12.02,17.04,0,22.8,0
YDR119W_mRNA,16500.14,45762.02,31691.7,38121.87,48168.94,39394.53,23175.34,14603.98,44728.58,43065.27,30004.5,29825.14,21294.17,21273.97,23160.31,29326.99,43256.07,34365.99,39616.1,25416,27368.62,29557.55
YKR105C_mRNA,36.08,92,76.23,67.86,103.62,45,36.64,19,180.89,175.3,31,28,24,55,54,89,52.07,17.98,25.96,88.84,50.2,75
YDL128W_mRNA,5291.54,16177.08,11656.52,13430.07,16054.3,13563.8,7047.62,4555.76,15077.42,15482.98,14420.99,13792.01,10404.75,10965.86,12719,13726.81,18391.82,14802.97,17423.75,11539.74,11432.4,14203.08
YGL258W_mRNA,30.42,68.55,57.8,41.07,59.35,51.37,60.04,20,110.75,100.51,184.31,46,69.01,37,110.85,159,120.63,88.89,90.02,184.96,246.8,154.93
YER128W_mRNA,855.16,1667,1198.02,1549.07,2355,1881,952,624,2407.99,2233.97,2391.1,2035,1478.03,1628,1965.66,2086.95,3307.2,2538.15,3032.25,1832.01,2496.64,2232.93
YBR235W_mRNA,4668.96,11535.48,9298.5,9514.12,12951.71,9400.03,6381,3825,13191.09,12513.87,11584,11802.81,7944,10549,11605.22,15484.03,13817.49,11289.78,14154.5,12076.02,13034.02,16049
YIL056W_mRNA,1901.5,3105,3097.01,2856,6071.99,2788,2478,1058,5595.81,5742,23582.01,16383.03,10557,15203.99,18212.99,23088.7,29877.19,23325.6,28036.41,19024.02,22600,22820
YER064C_mRNA,6898.92,10545.16,11931.04,8683.26,22389.07,9884.22,8440,3220,21392.8,21069.87,33899.4,27380.45,18523.14,18204.51,23841.21,27927.3,46070.58,35819.13,40733.63,26768.25,27071.85,26461.42
YDR247W_mRNA,1073.46,1363.62,1744.57,1307.94,3000.7,1107,1148.01,347.07,2603,2662.03,7118.02,5487.55,3899,4572.09,5226,5673.01,9209.13,6655.81,7663.47,5188,5563.12,5560
YIL135C_mRNA,2030.47,2590.06,3285.81,2372.07,5493.84,2409.99,2011.7,752.55,4284.07,4894.26,16059.32,12347.27,8787.33,8216.9,12154.92,12788.27,17295.22,14845.39,17563.09,12694.86,13229.32,13613.42
YOR054C_mRNA,3254.07,4659.31,5604.45,3954.47,8474.1,3912.87,3601.81,1378.6,8239.65,8455.23,7936.08,7344.95,5210.81,4749.89,5658.33,7020.75,8578.71,7312.7,8615.89,6547.95,6451.54,6647.93
YGR065C_mRNA,4164,8603.99,7393.98,7363.97,14087.62,8473.89,5358.77,2603.96,14965.27,14486,9250.18,9684.61,7449.18,8551.43,9207,10260.1,12239,9375.01,10219,7804,8700.01,9923
YLR373C_mRNA,3333.75,6046.06,5747.43,5251.51,10354.58,5925.87,4036.4,1913.07,8937.68,9119.44,18170.27,14649,10043.46,11830.68,13662.85,15900.07,24386.67,18515.62,22977.76,15217.18,15593.45,15648.58
YBR105C_mRNA,1000.3,2162,1674.34,2025,2717.5,1941.97,1274.6,872,3428,3268,4961.01,4241,2837,3458,4883,5076.08,5504.83,4563,5443.56,4106.99,4556.78,4128.95
YNL212W_mRNA,6520.01,16932.79,12650.31,14054.18,20367.34,16145.98,9372.99,5685,19505.67,18643.04,13638.69,12571,8823.13,8854,9062.12,10995.99,17442.13,13278.98,15972.98,9732,10504,11393.44
YIL017C_mRNA,4490.99,6896.34,8064.66,5945.99,12991.56,5037.18,5790.87,1751,13755.01,13416,9786.58,8274,5565,9191.41,9124.82,11868.29,9427.01,7759.16,9045,7111.03,6782,8796
YGL227W_mRNA,5174.11,9176.01,9221.37,7702.23,13740,6830.25,6021.2,2301.22,15124.33,14169.18,7608.31,7827.19,4553.87,5383,5339.87,8063.26,8374,6732.34,8045.77,6589,5715.95,7442.58
YPL253C_mRNA,2362.17,3211,3840.11,2590.29,7471.01,3053.19,3256.99,1102.17,7344.75,6322,6647.79,5375.01,3160,3937,4446.37,5990,8786,6683.05,8170.73,5189.32,4859,6166
YLR410W_mRNA,12210.15,30074.63,22163.12,25084.71,36966.34,27538.92,16001.46,10010,34072.32,31937.77,37669.92,28795,21425.58,27061.65,26022.29,32597.19,50380.34,39275.78,44359.99,25731.25,27953,31247.77
YDL185W_mRNA,77741.96,258535.16,170994.61,220784.83,238946.14,237499.12,124884.4,90768.33,219786.18,220731.27,170526.92,174805.85,127245.61,115771.99,127223.44,159005.23,201593.18,168675.41,208872.4,137124.85,153820.75,168751.39
YHR039C-A_mRNA,2236.82,7614.99,7054.64,7843.1,12157.42,14736.87,4934.45,4121.99,10178.8,10171.2,2923.51,2379.09,1755.67,1807.29,1657.25,1615.91,5479.44,3021.39,3355.83,1498.45,1941.74,1389.42
YHR039C-A_pre-mRNA,7995.82,20483.37,9214.22,17231.05,17909.95,20522.39,7498.72,7142.17,17608.32,17869.31,5395.32,3764.5,3991.39,3934.73,4571.79,5105.38,6306.99,6003.41,6851.88,4640.74,3425.67,6396.13
YPL234C_mRNA,4370.01,15150.33,9618,12977.27,13724.7,14308.32,6294.4,5084.36,11520.13,12672.31,13611.71,12374.05,10001.5,7358.89,9688.73,9569.87,18737.93,14636.93,17586.68,10619.28,13117.92,10546.81
YPR036W_mRNA,21933.2,70362.47,43558.27,58162.29,67724.72,61342.19,27608.38,19806.51,55783.22,61615.38,45481.89,44429.99,29897.43,26576,33833.23,39364.55,55428.23,47501.64,58611.52,34454,38268.33,39489.43
YHR026W_mRNA,10095.03,35104.95,20667.39,28836.31,27145.42,30802.76,13543.88,12172.82,23916.51,23550.67,20809,17815.82,15747.21,13783,17835.96,18556.63,27619.71,20880.53,25264.66,19167.38,19987.73,21530.58
YBR127C_mRNA,46273.65,151054.75,89016.3,127676.35,132126.13,138848.42,61132.73,50217.99,117184.17,121637.9,104197.61,99051.42,74186.46,65411.42,78913.37,87260.34,135740.99,113946.53,139009.96,82963.66,88975.32,97561.08
YGR105W_mRNA,2541.96,6960,4013,6512.04,6704.91,6787.83,2649.98,2338,7252.62,6710.87,2007.67,2513,1550,1798,1948.18,2157,3279.15,2346,2574,2245,2165,2528
YHR060W_mRNA,1493.2,3972.56,2305,3447,3998.97,3639.37,1754.4,1359.98,4864.77,4411.77,4180.02,3698,2603.97,3048.23,3150.03,3795.99,4959.92,3714.26,4038.98,3799,3314,4092.82
YEL027W_mRNA,40546.69,115135.39,65795.58,108418.84,99173.72,115340.9,47710.26,47957.94,83862.22,86853.02,63838.69,70312.42,44349.42,50618.54,42714.24,58415.69,97083.81,68446.23,82674.92,48164.8,62075.05,58487.63
YOR332W_mRNA,23935.81,84495.53,46085.45,72152.55,77062.01,87099.39,31373.64,31050.03,62980.34,70295.62,45243.09,48413.13,32599.83,32864.44,34615.89,44192.09,65538.65,52106.75,61823.43,37898.49,40908.9,51209.02
YKL080W_mRNA,13348.5,50488.64,29046.58,40918.81,45019.64,49248.81,21892.87,18082.09,43646.48,39890.02,36418,34669.76,25347.19,26834.47,29178.55,34234.42,51573.17,40586.81,48546.2,31895.53,34479.41,37363.21
YLR447C_mRNA,17906.78,64592.24,37944.35,52597.59,63222.33,61881.69,27843.21,21317.49,55927.79,54798.13,30072.06,30384.08,21455.89,21336,23680.89,27035.93,47844.08,36438.28,45311.58,24886.56,27962,28423.25
YGR020C_mRNA,10257.53,34511.98,18975.3,30039.05,29708.84,33238,13853.22,13438.97,25773.15,24485.72,19726.84,20094.34,13467.84,13932.98,16221.97,18153.01,34370.2,25119,30306.18,15954.33,19223.01,19298.61
YEL051W_mRNA,11432.2,39651.28,21716.95,32962.22,36779.8,40619.05,17930.01,15299.27,34010.54,32628.85,20758.37,20477,14905.48,14787,16182.09,19570.02,31365.36,24000.28,28047.22,16875.39,19409.03,21778.01
YCL005W-A_mRNA,4886.72,14047.14,7550.2,13011.75,13309.78,14591.92,4945.44,5095.18,12151.74,12836.91,1740.81,1990.47,1432.24,1257.74,1389.11,1979.8,2552.23,1978.58,2576.55,1813,1428.37,3098.47
YCL005W-A_pre-mRNA,128.3,191.1,182.3,175.22,168.03,206.17,231.91,117.4,214.62,239.02,77.19,121.53,62.76,109.26,123.92,44.2,110.77,114.42,113.45,0,70.63,174.54
YHL035C_mRNA,6344.99,9665.37,9915.05,8753.78,19307.43,11224.03,6585,2621,24585.58,24198.45,22310.75,22418.7,18729.15,33814.65,31082.39,38033.58,28562.21,18262.57,21195.77,29548.58,31013.14,35352.81
YDR049W_mRNA,5791.5,10585.72,9543.89,8709.74,15159.01,8881.26,6746.02,3610.89,15967.55,14619.99,14871.46,11744.82,8625.87,9692.24,10061.97,13940,16605.06,12796.83,15155.72,11425.88,12358,12904.12
YNL321W_mRNA,3637.89,8322.04,6999.86,7206,10475.44,7049.87,3944,2340.19,8325.88,9247.56,21092.11,17517.65,12107.85,11136.05,15807.5,18037.55,22188.21,20151.56,24713.73,16123.89,17709,18852.68
YGR106C_mRNA,11404.77,38875.4,21522.19,34423.78,36405.42,38621.81,15370.86,12676.7,32613.69,32846.83,15979.86,17707.96,12000,12016,12759.06,16678.99,25932.55,20631.66,24591,14185.99,15953.89,18650.95
YOR270C_mRNA,38015.02,115668.63,77237.42,96789.24,125418.89,108065.35,56663.61,36804.65,111795.3,106071.26,67749.62,65092.35,44106.09,46377.74,48754.56,65524.34,93427.92,75288.48,89754.63,56124.55,60778.48,67090.86
YKL119C_mRNA,1627,4189.57,2877.16,3625.88,4772.08,3733.99,1925.96,1213,6939.76,6307.99,3720,4377,2450.54,3713,3123.46,3740,4883.93,3737,4282.11,3320,3664.01,4580
YKR001C_mRNA,15094.94,42435.91,29359.56,36453.66,43389.33,38870.05,19820.25,13681.84,44262.61,41811.37,38897.02,35506.1,24674.96,25350.76,26312.3,31699.96,50203.28,40067.54,47353.37,29960.03,32375.33,33829.96
YLL040C_mRNA,20301.32,60681.71,42497.72,49909.75,62938.53,50719.27,30072.11,18699.76,58097.73,54513.64,62939.48,56917.43,36953.89,44590.28,45487.24,59323.85,69016.94,55259.32,66247,46720.68,51339.3,56646.77
YBR097W_mRNA,5296.97,11665.57,9264,9945.74,16206.61,10146.3,7386.86,3370,16956,15067.76,9794,9247,5989.16,7139,7288,10544.24,14022.01,10672,13111.99,9045,8581,9961.09
YPL045W_mRNA,4955.09,10430.46,8944.33,8755.02,14928.9,9439.05,7211.63,3559.99,16126.83,14341.92,9378,8992,5538,6523,7102.1,9681,12433.19,9222,11238.38,7943,8478.35,9356.85
YOR132W_mRNA,4791,11460.65,9531.94,9438.6,16465.46,10777,7144.78,3916,14970.9,15602,13274.02,11436.68,8254.97,8912,10293.9,12122.07,17697,14258.94,16715.79,9704.81,11064.14,12670.16
YMR077C_mRNA,1503.96,2593.16,2084,2275,4568.99,2515,1472,821,4894.64,4453,2482,3120.95,1596,2384.99,1683.23,3127,3439,2484.18,2969,1921,1854,3215
YOR089C_mRNA,7638.52,13295.97,10472.82,11817.87,15504.74,11048.77,6980.7,4502,15302.43,15414.73,13142.06,11685.63,9136.21,8666.99,10377,11534.95,16496.02,13207.1,14677.73,10416.22,11176.96,11544.89
YKL041W_mRNA,1899.98,4156.15,2881.47,3523.29,4799.07,4032.98,2269,1657,5192.58,4643,2084,2478,1651,1588,1988,1953,3257.28,2508,2862,1649,1912,2662
YJR102C_mRNA,1219,2642,1863.31,2319.61,4040.1,2613.01,1644,1039,4295.06,3714,1704,2027.35,1333,1824.24,1917,2593,2856.93,2248.98,2655,1955.22,2059,2725.69
YNR006W_mRNA,3666,7181,6075,6007.75,10249.22,6567.68,3905,2184.02,10387.32,10408.03,13695,11319.83,7719.68,9972,11146,13421,16252.39,12455.83,14743.58,11645.65,12112.96,12947.7
YPL065W_mRNA,874,1983,1466,1741,2639,1810,1156,529,2734,2662,2784,2410,1368,2337,2282,2551,3958.02,2980.36,3549,2302,2381.96,2317
YHR012W_mRNA,4232.55,11220.88,8177.22,9399.02,11087.63,8488,5051.35,3465.55,12613.61,11815.89,7552.48,5946.87,5019.41,5798,5814.27,7658,6717.14,5405.61,6406.47,6326,7078.45,7724.94
YHR012W_pre-mRNA,95.45,396.12,364.18,381.97,429.46,283,216.69,137.46,662.93,564.16,231.52,264.58,224.59,0,402.3,0,310.61,350.39,208.53,0,75.55,524.06
YDR495C_mRNA,3499.57,6034.06,5847.07,5549.92,10426.04,5483.27,4824.91,1922.01,11757.23,9977.64,8208.05,7650.98,4759.52,6204.43,6176,8972.41,10787.44,8205.64,9487.04,6381,7622.36,8607.57
YPL120W_mRNA,1796.85,4647,3432.76,3747,6475.04,4473,2626.98,1421,6640.01,6222.27,3836.64,2972.97,2292.06,3195,3209,3812,5158,3882,4358.01,3315,3625.97,4344.25
YLR396C_mRNA,3045.9,6901.06,5736.93,5609,10319.98,5562.18,4090.96,2060,10003.24,9468.93,8559.66,7869.99,5020,6072,6150,8244.98,11598.18,8861,10488,6628,6618.09,8229.92
YLR240W_mRNA,4672,10335.33,8136.01,8808.05,13873.83,9514,6096.81,3325.99,14022.94,13047.92,12566.7,11452.22,8107.99,9054.58,10600.97,12515.77,16084,12735.01,15235.34,11595.88,12116.01,12992.31
YJL154C_mRNA,10061.96,24930.99,20060.99,20968.98,36166.47,25635.9,15779.71,8700.99,34101.17,30739.94,33937.12,30055.72,19593.98,24346.17,24660.03,32569.29,41743.56,31775.13,37728.36,24847.81,28080.03,30715.66
YLR417W_mRNA,2522.83,4661,4949.91,3826,7866.88,4358,4015.52,1698.79,8079.26,7736.88,7166,6503.99,4079.99,5095,5692.55,6574,8387,6762,7515,5443,5870,6387
YLR360W_mRNA,2389,4956.66,4210.81,4323.72,7366.95,4322.99,2872,1484,7498.38,6968.92,5873,5933,3434,5771.64,5490.01,7257,8211,6010.27,7278.01,5272,6083.01,6897
YPR173C_mRNA,8138,19904.21,15808.69,17125.99,20973.43,16493.33,9840.18,6252,24087.96,23662.39,18613.89,17676.35,12550.85,15074.01,16916.19,20545.03,19010.89,14895.62,16943.68,16160.16,17747,20886.99
YDR080W_mRNA,5158.67,9724.37,8084.96,8382.28,13670.28,8328.12,6280.89,3057,14852.82,13548.76,9997.84,8581,5576,8236.32,7505.52,9287.14,12304.17,9264.96,10822.09,8249.54,8898.45,10182.39
YGL095C_mRNA,3766,9126.71,6672.88,7352.05,10293.7,7491.02,4779,2821,12090.47,10269.17,10412.92,9447,5478,8536,7459,10523.97,13977.28,10314,12489,8590.09,9620,10444.83
YOR069W_mRNA,6021.81,11478.01,10953.59,9720.03,16382.05,9735.58,7939.98,3592,17056.12,15595.47,11154.01,11134.9,6991.9,8517,8967.92,12192.02,13250.98,10822.9,12809,8344.16,9626.81,12067
YKR020W_mRNA,1143,2607,1894,2353.12,3151.95,2501,1405.95,890,3747,3458,3269,2673,2057,2857.69,3305,4141.24,3721,2750.22,3328.98,3576,3609,4359
YDR484W_mRNA,3020.12,5948.63,5121.12,5086,9334.39,5293.03,4263.92,1884.23,9999.83,8709.59,6548,5080,3005.05,4738.91,4454.99,6380.31,9789.94,7007.2,8260.06,4975,5566,5436.47
YJL029C_mRNA,6309.73,12861.95,10581.11,10926.92,18658.68,11376.04,7708.72,4095,17984.95,16858,19252.14,16791.6,11243.14,14145.2,15019.74,20373.71,23946.97,19253.73,22951.89,16318.74,17795.69,20490.42
YDR027C_mRNA,7386.66,13565.1,13308.36,11313.01,23226.97,13326.04,11208.41,5232.13,22985.33,20530.13,15384,13351,8632.67,9828.18,10835.09,14416.56,20212.81,15449.28,18909.58,11136,12308.01,13911.96
