,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YBR208C_mRNA,48.27,29.32,45.5,30.11,34.31,14.95,43.45,22.24,41.14,40.24,48.92,58.29,50.78,72.27,67.56,72.25,35.65,36.52,36.91,67.86,67.7,67.43
YHL016C_mRNA,17.25,7,16.34,6.76,14.47,3.67,17.19,4.3,26.32,24.12,31.28,23.35,22.54,52.58,52.32,49.9,12.99,12.98,12.04,50.91,49.37,43.3
YML080W_mRNA,56.98,50.02,51.69,47.98,54.58,46.18,59.31,54.78,58.93,52.22,45.55,39.41,42.43,39.75,41.78,46.98,51.69,49.84,48.59,45.24,41.37,44.44
YLR401C_mRNA,79.1,67.93,70.36,68.45,65.04,60.44,66.09,67.3,74.85,71.63,71.59,75.35,67.91,71.9,69.28,77.75,64.17,66.6,65.59,71.85,68.93,76.13
YLR405W_mRNA,56.78,38.94,54.09,38.58,53.41,33.46,54,38.93,60.23,54.76,34.06,37.53,33.81,33.01,40.48,43.01,36.93,36.84,35.18,37.48,34.89,39.06
YBR252W_mRNA,120.68,137.19,143.41,126.3,135.65,137.83,142.58,132.92,133.2,133.31,120.36,85.42,114.09,95.48,123.16,79.24,139.64,125.94,123.48,124.95,125.8,102.44
YDR370C_mRNA,52.7,35.02,45.61,33.92,46,27.06,51.65,32.84,64.62,52.98,45,45.41,40.01,70.88,53.59,63.92,40.85,39.8,39.11,62.05,56.35,64.94
YKR054C_mRNA,28.31,23.27,26.77,23.49,28.9,24.42,31.54,26.96,29.8,25.91,31.23,29.64,24.83,37.78,29.76,36.69,28.64,27.31,28.6,30.09,29.27,33.73
YDR424C_mRNA,179.25,186.64,185.37,201.31,154.15,163.64,165.59,181.21,171.67,168.09,105.85,108.79,108.83,129.4,134.06,117.89,110.07,103.22,104.65,106.3,88.99,115.72
YDR424C_pre-mRNA,3.88,4.15,2.25,4.28,4.11,2.96,4.47,3.93,5.13,4.32,1.54,0,0.7,2.39,1.61,4.24,1.99,1.53,1.64,2.28,1.91,4.48
YMR299C_mRNA,37.33,23.91,29.02,24.61,31.44,19.98,32.84,21.76,39.24,32.06,33.2,26.66,26.62,43.15,35.89,34.98,34.71,29.86,28.96,41.07,36.59,34.49
YHR068W_mRNA,212.54,228.78,222.57,233.33,232.35,240.5,240.92,241.79,218.87,218.06,205.27,224.1,208.46,235.03,172.34,209.99,230.03,217.11,219.17,187.72,191.89,196.07
YDR359C_mRNA,63.98,34.96,55.59,34.72,55.28,32.5,65.25,37.59,57.54,51.27,71.61,58.61,54.75,59.72,62.55,66.54,70.77,70.86,71.49,61.84,54.06,57.35
YPR023C_mRNA,76.85,64.8,80.53,64.95,73.49,66.65,83.9,75.09,74.38,70.72,66.14,66.51,60.53,72.53,67.19,65,67.87,65.05,63.29,60.06,60.22,63.87
YEL018W_mRNA,52.02,37.05,48.17,37.02,50.95,30.14,50.72,32.97,59.72,54.63,50.43,45.83,40.76,56.29,52.67,54.58,50.72,51.11,48.11,52.76,51.32,53.51
YJR082C_mRNA,76.31,71.45,69.13,72.35,60.41,50.91,58.89,56.59,96.14,88.09,81.59,85.14,72.18,112.18,105.55,106.75,66.69,63.54,62.76,102.96,101.45,117.36
YNL136W_mRNA,32.04,14.72,19.64,16.37,22.64,16.74,22.47,19.97,29.15,24.55,26.58,23.71,22.05,31.12,24.53,25.52,26.69,25.63,25.64,24.48,22.22,28.07
YKL204W_mRNA,66.5,42.73,60.5,44.12,52.32,33.89,55.14,38.23,55.26,54.08,99.58,79.4,76.47,85.93,86.16,84.18,96.28,97.39,96.88,92.21,80.88,78.51
YMR171C_mRNA,68.42,39.41,62.49,40.55,66.88,40.87,76.08,47.29,74.96,66.64,73.43,62.54,57.18,75.24,68.32,69,76.96,71.4,72.08,69.53,63.45,61.85
YKL172W_mRNA,250.45,188.44,172.83,207.5,199.86,195.93,192.81,228.97,215.68,208.55,161.6,164.1,152.39,158.73,135.52,158.16,186.35,179.86,176.79,133.65,139.42,153.69
YDR206W_mRNA,83.28,71.61,77.85,71.5,64.76,49.85,65.67,52.68,99.94,86.07,90.55,84.9,73.46,124.27,106.97,117.68,66.57,64.67,67.23,110.89,107.26,111.99
YLR284C_mRNA,15.24,9.92,14.8,9.6,13.68,6.7,13.58,7.07,19.94,16.42,19.63,17.34,13.63,28.55,18.96,24.02,13.26,12.76,11.59,19.65,23.63,23.4
YGR146C_mRNA,23.32,15.19,21.44,17.24,21.09,16.52,16.73,13.17,20.39,20.32,51.36,39.76,41.28,101.26,74.43,70.92,64.96,52.71,46.36,68.67,76.01,65.61
YAL059W_mRNA,88.21,79.44,76.91,79.7,77.9,85.99,92.31,118.47,82.94,70.52,46.04,52.01,37.23,48.26,41.26,43.82,54.8,48.61,45.49,33.73,40.88,49.62
YEL030W_mRNA,19.51,13.08,16.68,13.19,16.72,8.99,15.99,9.39,28.1,25.21,28.08,26.09,22.6,40.87,37.32,39.85,14.4,13.58,13.28,34.53,37.56,39.09
YDR446W_mRNA,0.91,0.28,0.57,0.15,0.8,0.2,0.7,0.18,1.11,0.99,0.87,1.19,0.67,1.38,0.76,0.6,0.7,0.67,0.73,0.82,0.43,0.51
YHR021W-A_mRNA,0.11,0.1,0.31,0.11,0.35,0.09,0.17,0.07,0.25,0.21,0.79,0.39,0.57,0.26,0.29,0,0.6,0.49,0.43,1.23,0,0.57
YBL043W_mRNA,14.97,3.43,8.27,3.84,6.81,1.82,6.19,1.85,18.43,13.99,8.57,4.57,3,8.99,8.62,10.74,6.22,5.72,5.38,6.55,5.88,6.14
YHR132C_mRNA,98.07,88.3,106.34,87.21,93.52,76.55,102.24,82.17,102.72,98.5,100.76,88.79,84.97,93.72,84.29,88.99,90.56,90.74,88.15,89.06,80.14,85.75
YBL001C_mRNA,200,204.61,185.18,207.52,173.6,196.96,169.18,199.08,200.82,192.67,128.94,130.16,122,180.74,139.4,190.82,128.73,132.28,133.07,149.81,120.18,171.3
YMR128W_mRNA,65.12,52.54,51.68,53.29,53.51,46.77,56.9,54.64,62.39,54.23,48.16,47.99,46.65,54.86,47.19,51.93,53.22,50.27,51.16,48.63,44.68,54.14
YDR125C_mRNA,9.36,5.94,9.37,5.98,9.02,4.03,10.34,5.48,14.34,11.15,15.44,11.62,13.24,26.4,20.74,27.46,10.9,9.86,10.26,19.55,19.1,23.61
YLR390W_mRNA,47.88,35.59,38.67,38.64,37.76,29.96,35.13,32.97,40.5,42.49,76.45,63.31,64.29,71.47,80.89,80.64,61.15,59.07,56.45,76.31,67.76,66.84
YBR065C_mRNA,45.66,31.48,39.58,30.93,38.21,29.07,44.11,31.78,55.65,46.51,60.88,53.07,50.31,80.33,73.64,77.59,40.72,39.14,39.47,67.98,71.66,74.81
YBL101C_mRNA,30.75,18.86,28.68,19.59,32.06,18.57,32.01,19.03,29.11,28.16,58.61,49.24,41.01,56.42,52.84,59.49,52.37,54.99,53.81,52.98,51.1,50.75
YLR228C_mRNA,22.37,14.36,19.72,15.27,19.9,13.78,22.16,16.93,21.92,20.44,31.39,25.88,23.18,36.32,30.94,34.07,33.7,32.43,33.31,31.22,31.62,32.4
YPL021W_mRNA,0,0.01,0,0.04,0.11,0,0,0,0.08,0.02,0.26,0.61,0.05,0,0,0,0.09,0,0,0,0,0.01
YJL201W_mRNA,47.52,23.28,39.94,23.69,48.65,22.57,48.12,21.54,50.98,44.15,66.64,55.06,48,61.82,55.73,63.74,73.88,69.42,67.08,61.39,59.02,54.81
YJR106W_mRNA,11.85,8.08,12.12,8.28,11.96,7.56,11.18,8.07,13.71,13.09,31.75,26.6,25.85,43.01,37.69,40.4,24.41,23.28,24.32,42.86,40.17,36.87
YHL030W_mRNA,39.94,42.57,47.77,41.66,43.04,31.77,47.53,34.22,47.18,43.12,52.66,49.57,41.3,55.97,45.47,48.76,49.1,48.38,50.61,50.02,48.9,50.33
YOR092W_mRNA,32.39,22.61,28.6,23.18,33.12,21.48,29.95,20.51,27.31,28.02,43.45,41.31,36.95,40.3,38.15,40.25,45.65,44.87,43.08,38.66,38.17,34.75
YLR436C_mRNA,24.4,13.76,22.92,14.42,27.54,14.82,27.56,15.51,23.52,22.04,54.42,49.78,43.59,46.18,51.09,54.72,59.15,58.47,60.96,52.11,47.28,46.67
YBR176W_mRNA,35.09,27.48,36.59,25.63,38.51,26.47,42.83,30.41,43.32,37.71,19.9,17.45,16.91,19.91,19,19.23,21.37,22.9,22.36,18.01,16.64,18.8
YER176W_mRNA,47.12,30.42,38.65,30.7,39.35,25.64,40.29,30.91,46.34,41.52,63.63,61.05,52.1,70.42,63.33,71.47,58.39,56.99,57.91,66.34,67.44,65.01
YBR078W_mRNA,386.62,356.9,406.94,378.54,417.26,350.25,364.63,298.81,383.7,424.13,1201.9,1226.41,1258.25,1278.39,1205.55,1219.48,1241.55,1236.5,1224.06,1187.48,1216.73,1166.79
YBR078W_pre-mRNA,29.13,32.33,23.2,37.96,23.27,37.65,21.76,41.63,22.33,19.96,12.13,20.43,19.13,26.27,14.72,21.14,12.88,13.54,11.81,14.53,13.39,15.36
YHL043W_mRNA,1.06,0.53,0.77,0.49,0.72,0.22,0.68,0.2,1.71,1.39,1.62,1.02,1.08,2.03,2.06,2.75,0.5,0.37,0.55,2.68,3.24,3.22
YLR299W_mRNA,41.65,29.78,45.87,28.62,31.29,21.52,42.47,28.9,35.8,33.58,33.61,28.99,28.24,36.66,35.77,38.92,25.83,26.6,26.8,32.43,29.87,31.81
YKR076W_mRNA,21.52,18.7,19.57,18.8,17.68,15.1,17.6,16.8,21.11,19.96,13.58,13.2,9.38,16.05,17.6,19.21,9.05,8.57,9.09,14.34,14.19,16.99
YMR176W_mRNA,28.78,21.53,26.29,21.45,27.73,20.99,30.4,22.52,36.46,30.59,33.16,31.67,28.02,52.16,39.46,49.32,27.53,25.93,26.78,38.92,38.85,41.79
YLR443W_mRNA,57.9,35,50.17,35.04,51.86,30.45,54.83,35.43,55.01,50.43,45.76,35.71,36.71,46.44,41.16,51.81,43.72,41.98,39.48,43.68,43.07,44.88
YBR076W_mRNA,1.8,0.49,1.08,0.54,1.43,0.27,1.62,0.25,1.98,1.53,1.27,1.7,0.52,2.55,0.89,1.04,1.08,1.23,0.96,2.26,1.91,1.5
YKR004C_mRNA,10.18,8.27,8.53,7.79,11.62,6.31,8.97,3.78,15.27,13.83,4.4,11.84,8.84,19.47,12.67,18.68,11.38,9.91,9.92,14.28,13.01,15.89
YKR004C_pre-mRNA,2.26,1.49,2.05,1.71,2.15,0.8,2.89,1.45,3.91,2.44,9.68,2.94,2.17,7.46,5.4,6.43,3.23,2.44,3.9,3,8.08,6.96
YFR027W_mRNA,22.32,12.79,21.05,12.75,20.32,11.11,24.14,14.84,23.13,21.48,19.82,20.59,16.02,13.39,14.51,18.19,16.44,16.37,14.94,13.12,14.48,15.77
YGR007W_mRNA,130.12,103.14,132.83,104.04,111.42,83.54,123.65,92.43,137.5,124.85,156.73,162.31,133.69,200.38,166.83,184.32,133.49,121.98,118.78,164.96,163.49,171.02
YGL222C_mRNA,53.37,25.81,37.32,27.61,39.74,19.91,38.87,19.95,43.85,39.6,73.52,55.37,51.92,67.37,75.67,70.17,77.87,77.39,76.01,65.36,61.75,59.67
YER035W_mRNA,77.39,38.56,64.65,38.61,60.92,24.33,51.75,20.3,60.26,66.57,117.57,86.65,85.95,66.68,109.03,85.41,69.44,76.27,79.4,96.53,89.6,84.06
YEL015W_mRNA,107.7,78.13,101.46,80.49,101.63,69.9,108.92,75.3,110.57,100.45,113.59,104.8,85.76,112.69,103.65,110.56,127.01,116.83,120.25,107.11,98.1,103.59
YBL047C_mRNA,102.42,84.91,102.13,87.17,82.65,68.27,91.87,76.2,80.16,81.42,151.86,136.51,128.44,152.32,144.54,150.9,142.87,148.81,149.33,146.94,143.32,137.98
YBR033W_mRNA,3.82,2.07,3.61,2.13,1.48,0.65,1.59,0.75,3.02,2.76,2.5,0.95,1.21,4.33,3.34,2.77,1.11,1.18,0.99,1.42,2.26,2.23
YPL095C_mRNA,20.65,16.86,22.06,16.64,17.42,10.64,18.32,11.16,31.41,25.68,17.56,15.82,14.71,26.84,22.24,24.22,12.01,11.63,12.05,25.77,20.83,24.96
YAL003W_mRNA,1971.55,2489.27,2436.84,2492.7,2534.09,2817.39,2245.97,2438.82,2162.14,2453.69,1438.19,1596.72,1517.12,1355.43,1296.06,1430.91,1600.51,1609.81,1598.91,1454.04,1487.54,1629.51
YAL003W_pre-mRNA,197.28,77.27,87.83,61.53,68.55,77.67,217.24,172.61,128.99,76,53.49,65.16,100.88,77.29,115.88,61.31,52.8,61.68,67.86,100.8,52.02,89.39
YGR271C-A_mRNA,78.92,63.48,52.73,67.29,79.92,76.67,71.26,75.52,88.03,69.75,41.72,31.58,29.2,35.36,29.57,32.82,53.79,49.78,46.23,32.95,32.44,34.33
YHL039W_mRNA,55.54,53.83,52.87,54.14,54.09,49.52,61.91,55.01,63.58,54.09,48.89,47.87,39.74,56.94,46.12,50.13,44.91,42.14,41.71,49.37,50.6,49.84
YBR271W_mRNA,46.72,45.4,47.32,44.04,48.83,45.69,55.18,57.27,51.66,44.23,43.19,41.3,42.74,44.79,45.94,49.35,46.09,41.78,38.85,45.37,42.97,47.94
YJR129C_mRNA,24.07,23.18,25.33,22.37,23.04,21.34,22.67,24.82,25.15,23.35,26.89,23.76,23.83,32.46,33.09,28.24,24.32,23.16,23.09,33.73,29.36,29.4
YIL064W_mRNA,72.87,72.42,68.99,70.07,70.92,78.04,75.87,90.52,72.22,66.17,45.01,50.61,56.23,57.79,54,55.68,59.12,55.13,54.3,48.92,52.44,54.31
YGR001C_mRNA,89.8,90.77,90.02,88.96,86.8,87.77,94.07,91.64,99.78,94.68,81.64,88.31,86.35,94.19,84.94,83.7,99.89,89.24,85.31,89.92,89.06,79.11
YGR001C_pre-mRNA,2.77,1.75,2.04,2.49,2.89,3.59,3.91,3.45,3.22,3.02,2.07,1.66,1.33,3.03,1.69,2.08,3.95,2.53,2.01,1.25,1.51,3.17
YMR212C_mRNA,75.52,65.63,69.58,65.24,75.85,65.73,79.4,71.45,83.78,72.31,49.07,51.02,44.99,65.72,50.24,60.23,61.2,57.76,58.2,54.74,53.21,54.5
YOR133W_mRNA,1075.54,1343.27,1342.16,1267.74,1289.01,1429.41,1325.29,1333.75,1175.17,1273.08,1187.25,1235,1261.63,1098.29,1041.82,1139.46,1164.62,1245.09,1290.19,1106.56,1118.26,1211.9
YDR385W_mRNA,2155.21,2544.48,2375.72,2552.36,2347.27,2427.29,2369.43,2408.51,2155.8,2320.12,2451.07,2751.09,2664.42,2559.28,2268.74,2515.77,2730.34,2807.74,2885.99,2410.29,2499.12,2525.63
YPL037C_mRNA,977.39,1169.85,1039.91,1102.1,1061.84,1150.23,939.07,1097.98,938.67,1003.13,1085.89,1179.18,997.28,1061.5,1047.41,1233.4,1221.52,1285.28,1343.49,1148.17,1100.41,1219.93
YHR193C_mRNA,1297,1405.36,1107.44,1411.73,1218.96,1341.72,1094.49,1278.43,1118.18,1184.9,1123.52,1327.73,1162.5,1061.79,1177.48,1378.53,1064.38,1170.56,1205.14,1177.23,992.69,1370.38
YNL327W_mRNA,115.69,77.36,131.08,78.55,93.7,48.04,88.24,52.34,81.97,87.89,563.82,443.26,421.76,463.78,492.4,487.15,563.18,610.27,581.37,501.34,455.08,418.35
YDR036C_mRNA,35.1,32.21,36.14,33.36,35.6,30.2,35.62,30.23,40.21,36.59,64.85,56.46,52.51,74.3,72.34,74.11,67.85,65.42,61.37,63.45,68.53,64.04
YBR177C_mRNA,116.75,94.11,119.49,92.91,104.09,76.36,125.41,91.89,123.46,113.39,123.2,125.24,101.36,135.77,127.68,144.64,114.03,115.82,119.12,120.48,115.88,116.36
YMR031C_mRNA,76.36,52.73,74.97,52.2,67.33,50.79,68.67,51.87,75.8,71.5,57.59,53.19,48.92,55.91,52.26,64.39,43.48,44.72,44.49,47.88,44.6,51.27
YDR147W_mRNA,49.46,27.52,42.65,28.14,41.46,22.89,48.35,24.8,64.89,54.37,50.69,50.82,41,103.48,85.71,96.69,38.25,36.91,36.72,87.17,90.76,85.65
YNL230C_mRNA,25.09,12.08,16.98,12.49,16.22,8.09,14.24,7.52,21.41,21.64,50.34,43.93,40.94,52.87,60.47,61.58,31.16,34.2,33.87,68.82,62.43,57.77
YPL046C_mRNA,36.43,31.04,33.91,30.89,36.43,25.29,38.66,28.61,44.13,38.61,16.61,18.81,15.5,17.01,16.48,19.3,14.43,15.98,13.01,21.7,15.89,20.51
YKL160W_mRNA,205.29,213.1,195.89,221.53,187.84,211.09,189.29,230.04,226.37,220.18,205.35,209.01,212.36,287.06,201.31,203.95,226.87,209.49,197.59,231.55,241.13,215.9
YOR144C_mRNA,24.45,17.3,23.46,16.79,27.34,16.81,30.28,18.08,30.02,25.9,36.65,27.96,26.06,34.66,31.17,35.44,37.83,34.74,33.81,32.51,33.88,32.54
YKL048C_mRNA,33.39,16.55,31.18,17.06,33.83,16.59,36.49,18.46,36.86,31.65,32.58,29.53,24.29,35.06,28.09,36.75,35.57,33.68,33.66,29.52,26.66,30.61
YJL196C_mRNA,97.09,91.3,86.93,91.42,100.07,84.48,93.98,81.89,94.05,87.72,65.1,66.93,62.79,75.81,70.32,68.37,59.02,61.4,58.39,63.31,70.08,65.36
YCR034W_mRNA,104.09,110.27,109.42,109.09,122.74,114.11,115.56,96.69,125.1,115.78,166.89,161.61,155.75,178.14,172.12,157.85,207.92,197.8,212.03,179.69,181.23,170.41
YLR372W_mRNA,283.11,290.31,273.37,299.34,314.88,304.23,315.63,297.08,310.63,290.96,210.69,242.34,224.13,252.83,210.3,233.01,282.24,260.7,263.13,225.49,241.3,232.75
YGR200C_mRNA,114.63,98.07,103.93,99.52,111.95,99.48,125.09,113.26,118.54,104.5,70.42,70.8,67.8,85.2,64.29,76.17,82.84,77.2,76.22,67.98,65.14,72.2
YPL086C_mRNA,91.41,81.05,83,78.56,90.09,78.48,95.21,85.27,97.65,86.04,78.2,80.74,69.52,82.7,67.37,77.33,92.15,82.06,84.35,70.5,72.71,75.76
YPL101W_mRNA,60.59,52.82,60.24,51.59,55.85,47.63,59.1,55.3,57.78,54.18,78.22,76.13,71.26,74.09,68.16,73.36,69.56,71.53,72.4,68.44,75.73,67.95
YMR312W_mRNA,20.36,16.21,15.92,17.67,18.61,15.7,14.43,15.55,17.59,18.11,61.79,60.95,56.92,67.61,73.07,61.78,71.22,71.96,70.09,69.46,70.27,66.09
YCL045C_mRNA,92.91,95.23,103.1,95.12,102.73,89.55,111.57,99.02,101.3,96.84,114.87,123.61,105.21,136.6,112.91,126.41,132.81,127.59,131.7,126.1,115.49,124.53
YJR088C_mRNA,98.72,90.79,101.51,92.19,99.67,82.63,100.32,88.9,111.3,97.96,57.91,50.81,48.16,65.97,53.35,68.32,65.41,61.58,61.56,48.62,50.48,60.42
YKL207W_mRNA,131.82,139.45,145.92,133.85,133.82,118.1,119.8,124.76,134.13,141.94,130.96,132.11,128.9,135.5,136.99,125.26,133.65,136.54,136.9,129.52,138.61,132.94
YGL231C_mRNA,85.06,108.32,80.04,111.06,105.43,102.02,87.21,87.09,115.5,106.87,115.22,89.61,98.19,117.74,126.52,109.74,143.71,132.09,132.74,125.3,116.27,104.82
YIL027C_mRNA,71.37,56.67,65.5,58.12,76.3,57.58,77.67,57.39,82.86,71.21,38.4,28.5,33.63,44.06,38.91,36.09,50.56,44.52,44.45,42.06,33.22,37.51
YLL014W_mRNA,150.07,152.69,147.4,150.51,131.83,132.22,142.45,148.15,157.95,145.56,91.47,112.13,91.62,123.65,95.21,105.88,103.53,104.44,101.74,101.64,85.98,114.62
YLR186W_mRNA,112.31,110.65,122.72,104.14,122.38,111.13,134.91,120.67,127.83,118.5,103.49,91.93,102.9,113.12,108.43,103.94,125.46,120.79,121.92,98.4,100.67,99.76
YDR512C_mRNA,42.75,47.33,38.19,45.82,41.99,41.57,36.3,39.08,48.72,41.41,26.44,23.67,26.54,33.56,28.78,27.7,32.03,31.75,29.69,23.43,25.42,28.54
YDR516C_mRNA,71.28,69.6,88.42,63.73,61.82,42.23,54.51,46.79,60.82,63.16,59.85,52.17,51.76,60.04,45.89,55.28,36.08,38.38,34.24,45.42,45.83,51.2
YGL200C_mRNA,323.07,318.1,340.52,309.86,322.1,331.93,348.64,375.28,319.57,319.93,322.5,350.22,311.29,341.54,282.16,322.47,348.49,332.98,328.2,283.97,287.4,330.15
YLR080W_mRNA,9.37,7.28,8.99,6.83,8.45,4.66,9.27,5.14,10.62,9.22,6.64,8.41,5.89,6.78,8,7.7,5.85,5.62,5.44,7.03,6.96,9.44
YFL048C_mRNA,88.83,84.3,95.29,82.35,88.29,75.96,89.44,71.54,94.41,89.88,95.89,92.91,83.21,109.37,95.49,97.68,104.72,101.94,103.48,96.35,99.57,95.46
YER140W_mRNA,31.1,19.8,28.97,20.16,29.11,17.6,30.46,18.61,33.46,29.15,19.66,19.42,15.88,22.87,18.04,21.94,22.73,22.09,20.7,17.82,18.59,21.29
YLR083C_mRNA,120.41,117.87,123.22,117.38,119.02,112.01,139.33,120.66,121.07,111.24,104.91,100.71,99.39,113.92,97.45,109.54,117.36,115.41,115.96,95.33,104.84,106.61
YNL313C_mRNA,85.13,73.12,78.6,72.17,79.31,69.22,88.35,79.8,86.72,75.81,70.81,69.81,66.66,79.36,66.62,74.41,75.63,74.51,73.58,69.79,69.14,72.94
YDR040C_mRNA,31.64,32.48,41.74,26.67,27.24,17.37,25.07,14.02,30.07,32.49,41.92,26.85,31.32,50.55,44.85,42.07,38.86,33.82,29.27,34.44,42.17,31.08
YDR039C_mRNA,60.26,48.97,62.79,45.84,51.86,42.27,67.06,56.17,55.12,50.37,30.44,41.3,35.28,43.58,35.47,44.45,33.57,38.28,40.01,41.73,28.46,53.98
YDR038C_mRNA,46.15,44.29,48.21,43.83,47.78,38.11,47.89,39.78,50.84,47.92,67.12,61.94,57.64,83,62.56,67.97,67.36,61.9,60.14,69.21,69.2,62.41
YOL158C_mRNA,39.34,22.33,39.98,24,40.62,23.46,32.64,14.89,47.48,53.22,44.1,53.54,67.24,94.17,79.54,71.75,59.28,46.94,45.01,82.4,72.55,81.6
YNL084C_mRNA,101.49,87.44,94.79,88.25,98.24,88.56,109.63,98.46,111.29,98.3,101.87,91.47,72.33,109.5,77.51,93.64,110.5,96.99,96.95,73.19,85.95,78.71
YGR254W_mRNA,707.08,700.59,747.41,739.45,546.34,518.17,641.95,571.71,712.34,690.34,547.71,439.03,413.91,561.79,598.53,636.48,354.11,375.46,379.4,470.38,475.78,510.53
YHR174W_mRNA,6823.39,9202.53,9064.08,8775.89,8271.54,9322.94,8210.63,8756.47,7071.95,8572.51,6900.23,6901.48,7252.7,5962.98,6042.96,6323.42,5860.2,6546.55,6546.43,6836.95,7154.5,7034.44
YBR247C_mRNA,106.81,100.76,93.64,98.25,103,103.3,109.93,113.94,116.17,98.37,81.92,82.58,78.56,91.97,74.78,85.66,98.45,93.9,91.36,86.71,81.27,87.64
YGR145W_mRNA,90.8,88.31,74.76,89.45,85.86,91.64,87.68,103.15,97.14,81.51,57.27,64.47,54.3,65.34,55.23,61.08,68.08,64.03,64.57,58.16,54.56,64.67
YDL161W_mRNA,117.45,70.83,83.29,76.55,93.13,67.93,94.21,71.92,100.59,101.06,98.71,87.32,76.02,102.36,88.28,109.19,103.05,103.09,104.5,94.64,89.56,98.25
YLR206W_mRNA,61.82,35.72,53.7,36.63,55.27,34.63,48.13,33.29,50.5,56.05,116.58,97.4,88.88,117.09,129.58,135.93,102.85,107.09,110.19,117.55,113.23,114.92
YJR125C_mRNA,99.51,71.09,88.72,72.56,89.07,68.07,91.23,67.72,97.1,89.34,76.04,65.85,64.95,74.42,65.77,73.08,67.12,66.65,66.89,61.4,64.09,65.83
YLL038C_mRNA,77.72,43.3,72.36,42.54,68.54,34.67,73.01,37.93,82.31,78.62,90.64,79.37,77.07,100.11,107.21,109.81,67.28,69.14,68.72,83.79,86.62,93.05
YDR153C_mRNA,132.35,66.98,102.1,70.31,112.86,58.96,112.61,63.79,119.55,111.26,129.04,99.95,101.54,112.25,107.46,114.03,143.04,140.75,138.34,110.58,105.62,98.7
YLR065C_mRNA,106.96,94.19,94.03,93.26,100.01,97.52,104.66,114.51,107.85,94.75,62.04,80.91,63.26,92.77,67.75,86.35,78.78,75.61,76.98,76.54,72.43,86.55
YGR071C_mRNA,25.58,13.88,21.15,14.24,25.8,13.13,25.05,13.75,26.53,23.19,33.44,28.19,26.16,38.59,31.5,38.59,40.21,37.04,37.12,33.2,31.39,31.76
YPL236C_mRNA,34.66,16.88,34.22,17.02,33.63,11.47,36.45,13.46,41.83,38.62,36.82,34.22,27.98,48.39,41.18,42.61,27.18,26.56,25.33,40.2,35.85,38.8
YOR246C_mRNA,131.55,122.76,133.83,118.89,109.86,94.84,119.52,105.72,135.46,135.43,78.54,91.51,88.05,105.57,106.87,111.16,62.43,63.7,68.2,108.84,102.21,127.38
YNL080C_mRNA,45.02,30.94,37.89,31.71,43.99,30.99,44.17,33.03,40.63,42.07,72.23,69.43,64.33,72.98,71.35,68.69,74.63,74.78,73.88,74.65,71.69,70.63
YFL024C_mRNA,55.18,25.46,46.21,25.23,42.78,20.86,44.5,22.28,48.98,44.7,55.85,47.8,37.39,45.34,43.16,48.24,58.37,57.75,59.12,48.81,41.5,43.23
YMR124W_mRNA,40.78,21.87,31.81,22.9,31.51,18.78,30.13,21.11,33.95,32.41,65.49,52.07,48.39,73.7,63.31,73.88,60.33,59.06,58.34,62.69,60.87,60.08
YIL005W_mRNA,46.62,40.95,46.98,41.36,45.27,37.92,49.65,42.04,49.42,42.51,47.18,43.95,41.74,55.04,43.74,47.05,55.47,49.52,50.03,50.31,44.46,48.14
YHR123W_mRNA,43.91,36.16,41.45,36.89,40.9,31.19,43.54,32.24,41.53,39.86,53.95,44.58,41.77,58.98,56.63,47.9,54.53,52.35,52.38,44.12,53.26,45.01
YHR123W_pre-mRNA,0.7,1.46,1.02,1.28,1.33,0.44,1.32,1.71,1.83,1.34,1.61,2.39,1.92,0,0,2.11,0.65,1.56,1.39,7.71,0.93,5.4
YMR049C_mRNA,132.17,124.78,116.12,126.23,122.26,119.56,126.56,133.09,128.03,119.28,126.66,135.41,121.53,132.72,111.46,130.38,143.03,135.63,135.27,112.31,114.85,129.18
YHR032W_mRNA,104.06,80.53,94.07,77.88,87.68,64.77,81.14,64.71,87.56,91.75,100.22,94.58,87.95,91.7,103.87,104.04,74.32,79.77,79.09,100.45,93.16,91.18
YDR414C_mRNA,28.4,21.44,28.26,21.53,31.24,20.73,35.75,21.89,31.31,28.8,35.45,32,31.36,42.17,34.58,40.78,39.02,35.5,37.42,39.55,35.63,36.62
YBL040C_mRNA,60.15,95.59,52.24,98.6,106.78,89.24,64.53,67.5,121.96,96.13,52.6,56.83,58.03,104.92,75.85,98.49,67.41,53.8,62.73,96.69,54.98,81.38
YBL040C_pre-mRNA,65.86,32.86,79.86,27.67,29.38,32.99,77.55,57.33,30.09,38.16,44.68,33.76,32.66,15.38,28.88,13.11,45.86,50.19,46.64,28.51,46.12,28.81
YLR246W_mRNA,27.17,14.69,26.14,15.35,26.29,13.16,28.51,15.76,30.51,26.55,28.86,23.93,22.52,32.01,31.69,30.38,31.36,29.43,29.92,27.79,28.54,27.23
YGR175C_mRNA,533.1,424.26,464.38,420.73,569.14,431.83,634.35,494.22,593.88,556.45,552.24,646.74,487.69,598.23,440.04,680.34,586.72,586.19,606.15,491.89,522.22,601.96
