,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YDR063W_mRNA,28.45,27.61,35.28,81.12,35.06,84.34,40.4,43.44,38.89,32.05,92.62,29.68,136.84,50.34,174.22,51.83,113.87,0,0,0,8.52,95.26,0,0,0,0,0,0,184.21
YER080W_mRNA,70.61,14.55,89.42,41.64,89.86,46.08,70.25,68.82,74.01,88.63,40.66,68.38,14.13,59.48,33.99,105.65,29.62,126.67,104.32,29.87,84.52,37.17,48.74,38.56,0,11.12,34.81,0,116.46
YMR092C_mRNA,153.74,48.47,170,72.29,139.51,36.18,148.6,124.1,164.63,143.85,81.28,195.84,48.03,117.72,57.76,206.61,112.51,195.94,206.25,238.83,286.62,130.04,29.23,106.71,396.82,311.17,0,122.01,232.79
YIL079C_mRNA,32.71,39.44,10.14,92.7,9.3,160.63,17.7,19.51,23.53,17.2,57.33,12.8,96.58,19.29,66.36,7.45,67.47,29.27,22.5,0,9.79,90.72,0,0,0,0,0,0,0
YDL175C_mRNA,0,0,4.92,38.06,15.05,36.37,10.73,18.94,15.99,11.92,25.67,10.35,58.01,7.49,53.66,0,39.75,14.21,10.92,0,0,17.61,15.31,12.11,0,0,0,0,0
YBR059C_mRNA,33.58,67.12,33.31,106.78,27.59,112.98,22.33,25.37,32.21,39.09,99.05,32.84,123.65,37.63,120.45,40.78,100.05,25.98,29.3,38.67,40.2,61.75,16.26,12.86,0,0,86.73,41.69,42.98
YDR264C_mRNA,116.74,37.37,116.76,55.74,147.53,40.59,124.19,115.06,96.3,125.66,71.03,116.69,32.68,117.5,73.36,69.12,44.52,100.06,94.85,76.82,116.46,34.38,105.39,83.38,0,8.58,0,275.34,169.54
YOR034C_mRNA,26.06,19.25,20.38,22.62,18.24,18.29,21.14,20.66,19.61,25.29,17.22,37.63,24.69,38.77,5.4,12.78,7.06,0,0,0,16.79,11.81,7.75,6.13,0,0,152.02,0,0
YOR335C_mRNA,377.89,390.33,387.14,626.49,437.09,625.81,339.53,342.56,318.39,362.2,505.13,377.44,507.07,367.9,493.4,367.54,494.76,448.77,431.9,373.01,316.27,506.58,353.32,294.22,68.76,437.75,661.9,584.37,549.49
YJL122W_mRNA,43.55,56.37,30.6,152.86,38.52,219.99,56.93,48.48,52.22,41.43,212.7,41.64,238.25,41.09,237.09,66.11,236.75,17.24,13.25,0,8.69,453.74,0,0,0,96.01,0,27.03,0
YMR170C_mRNA,20.55,22.6,44.47,25.13,33.9,17.29,37.2,61.03,46.25,52.23,35.8,42.3,42.57,40.5,16.12,51.02,47.69,31.94,47.15,69.54,65.74,38.98,0,0,0,0,0,0,150.75
YMR169C_mRNA,0,0,4.15,10.25,13.46,24.02,16.2,7.06,32.82,8.31,11.16,9.41,3.41,5.02,15.02,15.27,10.6,36.91,22.17,0,28.12,0,0,0,0,0,0,0,0
YOR374W_mRNA,69.15,105.34,109.31,55.13,87.38,97.84,122.34,118.76,126.84,106.45,68.19,79.63,64.64,99.23,93.28,133.83,113.47,258.29,259.41,261.63,196.58,89.26,265.79,316.13,494.85,254.08,278.6,85.83,0
YER073W_mRNA,60.89,42.6,87.85,19.25,105.98,18.07,132.49,123.07,148.93,123.88,20.84,147.22,43.46,94.01,26.13,191.59,91.09,191.91,208.55,262.26,139.15,106.14,128.34,169.21,316.91,73.22,0,257.67,0
YPL061W_mRNA,3042.71,1396.17,3297.76,1295.27,3053.18,1116.43,2781,2848.51,3008.7,3171.73,1715.8,3067.84,1578.47,3053.94,1592.96,2487.9,1244.9,2309.85,2490.39,3072.96,3132.54,1001.02,3137.94,3127.97,3026.73,1929.61,466.64,2067.14,980.43
YOR175C_mRNA,135.45,27.41,143.2,18.58,93.7,15.5,83.55,89.8,109.41,139.2,20.43,131.36,31.96,112.11,16.01,116.88,46.05,139.28,126.69,84.44,133.7,7,211.33,174.45,34.01,0,0,115.04,0
YNL148C_mRNA,24.82,9.59,18.46,21.68,15.05,19.53,25.51,36,39.99,32.8,32.17,12.94,50.33,44.49,33.62,0,11.72,5.91,4.55,0,0,58.83,0,0,0,0,0,36.97,0
YBR110W_mRNA,56.49,48.34,47.47,32.77,30.59,28.71,41.36,38.93,34.32,27.34,33.78,27.82,35.23,34.05,16.94,37.16,23.99,41.25,34.59,12.39,26.3,13.9,0,0,0,83.03,0,58.43,0
YNL048W_mRNA,80.53,27.67,64.9,37.52,55.61,3.76,63.01,46.11,46.35,68.25,40.22,45,22.59,51.56,31.04,62.87,6.76,58.44,60.78,68.13,37.87,8.49,0,0,0,0,0,0,0
YNR030W_mRNA,88.68,31.02,160.59,65.42,122.25,31.58,109.02,132.31,126.82,164.67,46.23,166.76,24.11,133.12,61.6,122.38,14.21,147.8,138.3,106.1,164.05,15.85,238.86,336.84,692.33,154.04,0,140.1,0
YGL047W_mRNA,91.95,0,54.37,49.64,48.27,55.9,82.26,33.75,56.99,70.12,15.35,36.89,8,70.08,28.87,19.33,50.32,25.2,45.2,111.71,110.07,0,0,0,0,0,0,0,0
YBR070C_mRNA,19.08,24.66,37.86,27.86,41,25.1,48.17,40.06,27.46,28.66,20.67,26.54,43.12,33.01,17.28,11.59,18.83,37.81,29.06,0,22.84,18.9,0,0,0,0,0,0,0
YGL065C_mRNA,43.82,18.08,72.97,24.52,60.53,20.45,71.12,51.38,67.56,62.06,37.06,58.77,77.3,66.46,12.68,68.43,25.77,108.47,103.5,86.52,41.22,50.83,120.89,95.64,0,0,0,128.23,16.08
YBL082C_mRNA,78.73,10.03,79.39,26.85,73.63,20.16,80.92,99.17,98.17,96.18,49.82,57.47,17.32,91.61,29.15,38.24,19.96,88.26,101.76,85.29,50.26,0,35.76,28.29,0,13.61,0,0,0
YPL227C_mRNA,37.83,72.99,55.24,54.98,62.14,38.53,60.25,36.1,68.94,61.87,90.67,48.22,56.73,49.57,102.33,68.91,32.2,35.1,53.95,116.16,10.06,55.95,32.41,25.64,0,0,0,0,0
YOR002W_mRNA,67.89,21.77,96.1,7.38,99.74,22.17,64.27,78.28,69.19,96.87,12.17,106.22,34.91,89.42,0,48.96,39.9,165.7,135.16,33.51,47.41,8.35,87.42,103.75,161.96,174.63,0,136.95,0
YBR243C_mRNA,37.73,30.27,99.02,13.68,81.06,12.33,71.43,57.59,63.33,78.39,6.77,90.18,14.12,75.65,25.46,34.37,9.25,52.6,54.88,62.07,63.98,9.28,12.59,12.3,0,0,0,140.5,0
YOR067C_mRNA,80.92,15.57,57.52,14.07,42.95,31.7,43.77,47.87,48.12,59.96,26.11,43.61,24.2,58.54,21.83,44.22,1.58,38.7,34.71,21.3,113.01,7.96,0,0,0,225.98,0,291.3,0
YNL219C_mRNA,102,10.06,138.14,18.19,151.71,10.24,120.96,103.32,94.08,124.92,30.93,129.57,20.53,97.48,28.21,64.32,19.98,122.04,101.04,30.98,84.53,27,10.21,129.36,561.53,103.79,0,0,0
YGL021W_mRNA,65.28,41.8,95.16,109.91,87.74,87.68,75.97,75.5,76.27,100.42,110.45,82.53,53.16,73.73,39.96,57.66,114.91,37.88,43.68,62.48,75.77,163.13,38.36,42.63,56.63,17.44,150.02,22.1,212.93
YBL009W_mRNA,41.75,50.68,45.23,89.71,45.82,88.86,39.23,36.07,27.82,46.87,89.71,43.55,51.7,44.58,109.54,36.03,50.31,7.89,12.13,26.03,34.2,87.41,25.5,20.17,0,125.97,0,49.1,0
YML086C_mRNA,225.82,15.89,208.97,71.84,234.92,97.09,191.42,200.24,217.13,194.41,79.97,188.14,71.04,210.48,96.57,163.05,55.03,316.08,293.56,217.47,151.64,97.48,95.8,185.36,512.43,12.14,0,369.2,0
YNL270C_mRNA,0,0,0,0,0,0,0,1.09,3.23,1.85,0,0,0,0,0,0,0,6.08,11.69,30.16,0,0,0,0,0,0,0,0,52.21
YOL130W_mRNA,33.63,139.33,29.4,119.8,32.21,154.53,36.38,36.48,36.16,38.28,98.78,25.84,105,29.92,126.26,16.12,82,23.3,29.32,48.91,29.66,41.68,0,0,0,7.8,170.76,52.73,0
YFL050C_mRNA,1.77,0,0.44,3.08,1.34,11.54,0.96,2.03,2.04,0.53,0,0,5.95,1.82,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0
YLR089C_mRNA,129.44,151.06,157.05,174.71,159.49,132.69,128.16,128.81,144.34,140.26,146.54,110.9,173.55,104.69,118.36,206.33,165.58,110.62,114.78,127.77,171.55,112.4,125.13,127.28,132.34,0,31.9,189.37,0
YDR111C_mRNA,22.63,10.89,23.15,19.68,26.81,59.11,29.84,15.66,27.68,24.64,39.56,17.7,19.04,18.68,3.82,20.61,9.98,47.34,36.39,0,57.57,8.35,76.54,60.57,0,12.47,0,0,0
YKR021W_mRNA,20.04,22.45,22.78,36.23,17.1,37,23.04,24.23,23.07,31.61,26.89,20.91,26.17,22.85,24.73,3.04,36.24,23.95,23.02,19.78,33.99,24.58,6.47,5.12,0,132.57,0,24.88,0
YJL084C_mRNA,28.05,19.83,21.23,26.89,21.27,15.38,19.56,17.75,23.79,16.85,36.42,18.48,36.33,22.29,53.62,28.24,33.75,19.45,17.67,11.66,14.14,21.72,28.58,22.61,0,0,0,65.97,15.12
YGR225W_mRNA,4.94,0,0,0,1.87,3.22,2,0.94,2.84,1.48,7.96,0,0,1.16,0,6.74,0,0,0,0,5.91,0,0,0,0,152.35,0,0,0
YGR225W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML035C_mRNA,76.55,132.67,62.97,98.86,58.05,92.48,75.24,69.48,56.41,57.77,112.25,61.34,117.06,54.61,118.14,47.62,132.53,62.59,48.11,0,82.7,52.23,65.29,91.76,187.07,164.66,205.93,166.87,0
YDR242W_mRNA,22.44,0,2.78,17.08,2.13,10.99,6.83,9.64,4.04,2.53,15.09,4.39,9.44,11.91,15.13,0,1.65,0,0,0,13.43,0,0,0,0,0,0,0,0
YBR211C_mRNA,24.64,39.61,14.26,32.22,12.45,32.26,10,11.75,20.09,12.33,53.14,17.13,23.09,21.31,16.66,0,4.84,0,0,0,19.66,36.44,0,0,0,0,0,122.33,0
YOR378W_mRNA,16.75,0,9,0,11.64,0,0,4.26,7.23,2.52,3,1.46,12.52,13.17,0,0,0,10.01,7.69,0,0,0,0,0,0,0,0,0,0
YBR158W_mRNA,78.55,193.51,72.44,142.92,92.13,240.25,67.72,78.23,74.87,76.69,147.75,90.89,200.86,69.49,168.74,76.02,138.4,64.6,78.99,125.99,52.89,68.75,57.15,45.16,0,10.82,152.46,45.71,0
YGL156W_mRNA,5.72,8.23,8.15,16.11,4.88,11.17,17.78,14.18,18.1,10.3,7.67,16.4,4.8,16.18,9.61,19.53,9.22,35.96,32.9,22.57,8.55,6.31,5.38,4.31,0,6.3,78.75,37.26,0
YJR047C_mRNA,7.68,0,0,0,2.87,9.44,0,1.43,4.18,0,0,0,0,0,0,7.39,0,2.69,0,0,0,0,18.04,7.03,0,0,0,55.88,0
YEL036C_mRNA,99.97,22.64,185.94,33.25,150.5,72.98,173.37,152.08,174.3,197.86,25.31,194.75,26.39,163.7,19.84,61.6,39.76,95.24,89.66,69.66,126.72,4.34,215.83,179.73,42.09,285.24,0,514.66,0
YKL047W_mRNA,24.08,11.59,35.08,18.33,39.94,15.73,18.72,25.27,32.04,26.22,19.43,14.13,13.51,14.2,24.37,30.15,33.62,14.39,13.82,11.88,7.21,0,58.34,46.23,0,0,20.79,0,0
YHR126C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR128C_mRNA,12.2,54.9,21.17,38.99,35.46,15.97,28.59,25.61,24.57,17.1,35.08,21.2,45.73,19.18,38.49,44.44,47.92,38.81,48.48,80.27,53.54,60.13,0,0,0,17.93,0,0,0
YPR180W_mRNA,54.18,34.87,53.74,39.4,42.79,17.75,39.07,60.31,45.47,54.25,48.73,37.67,50.82,53.25,61.11,37.01,26.63,118.41,107.56,71.3,43.23,60.14,34.8,27.53,0,0,0,0,232.6
YCL050C_mRNA,317.54,630.97,335.51,1036.28,343.71,1049.53,337.31,394.34,332.39,329.02,919.06,259.19,953.29,288.77,872.19,268.27,526.63,263.34,248.79,199.87,198.32,837.99,230.52,182.37,0,60.88,31.9,308.48,616.57
YDR530C_mRNA,24.58,23.71,21.33,7.14,9.32,37.54,13.29,17.2,20.04,27.07,13.25,4.27,9.21,3.86,16.62,22.39,12.07,0,0,0,0,30.29,0,0,0,0,0,0,189.77
YNL172W_mRNA,20.92,6.97,16.69,11.03,18.97,15.39,15.25,20.31,23.3,19.68,6.82,16.6,11.18,24.03,12.22,13.88,4.79,16.36,14.25,7.18,30.49,17.38,3.53,22.31,91.15,0,0,3.39,0
YDL008W_mRNA,72.49,78.32,95.87,120.35,106.88,95.68,63.18,107.6,74.17,128.24,61.29,105.01,54.79,79.8,10.98,36.68,38.28,28.65,22.02,0,106.06,60.04,0,0,0,0,0,0,0
YLR127C_mRNA,19.59,17.1,16.34,13.91,11.48,13.93,7.23,9.52,8.71,9.1,13.38,9.29,11.96,7.56,2.4,9.73,13.58,12.8,9.84,0,14.93,5.24,0,27.27,127.47,0,0,46.43,0
YDR118W_mRNA,11.35,10.37,15.76,13.8,11.19,17.76,9.21,19.49,13.06,15.68,4.88,11.83,17.8,12.85,15.29,12.4,4,2.72,4.17,8.96,16.3,6.69,0,0,0,180.12,0,0,0
YOR249C_mRNA,15.2,4.17,11.31,13.2,5.76,5.66,17.03,9.53,19.37,11.09,2.33,18.12,9.73,15.37,0,25.72,1.27,12.99,21.98,51.45,33.8,0,33.6,26.58,0,0,0,0,0
YLR102C_mRNA,19.22,18.57,13.11,46.16,16.4,37.81,26,7.34,17.98,11.55,67.47,20.05,32.48,13.6,26.03,13.13,25.52,0,0,0,11.51,7.12,0,0,0,0,0,0,0
YBR151W_mRNA,29.05,88.08,47.34,76,33.05,141.31,56.13,46.73,43,43.64,102.96,41.13,88.7,62.66,134.73,41.59,132.09,29.71,22.84,0,39.75,110.5,16,12.66,0,0,0,139.11,256.42
YKL103C_mRNA,46.46,78.86,90.13,114.06,67.34,82.07,57.65,80.32,72.35,73.06,73.47,52.73,64.36,72.2,62.66,124.46,154.17,117.61,105.48,64.74,186.47,128.98,84.49,167.1,469.39,12.05,0,162.83,336.7
YKL157W_mRNA,258,213.48,343.39,53.35,291.09,117.16,276.15,257.72,283.51,281.85,162.4,378.25,141.17,297.68,51.88,287.47,105.11,343.88,369.73,452.18,381.48,144.97,167.02,198.2,308.84,139.06,11.44,129.8,68.02
YKL157W_pre-mRNA,39.1,0,6.46,67.62,19.77,16.92,3.53,9.95,15,7.83,13.94,0,0,6.15,122.35,11.87,0,0,0,0,0,38.23,0,0,0,0,0,0,0
YBR286W_mRNA,807.89,428.76,864.7,542.61,817.53,566.5,763.16,832.7,862.39,840.49,540.09,837.97,433.27,682.43,553.06,1101.1,660.09,1277.97,1203.27,949.9,803.54,425.12,2501.26,2105.81,595.18,694.13,389.87,840.63,289.85
YHR113W_mRNA,120.13,29.65,117.63,53.6,133.12,64.39,92.47,87.59,113.45,94.38,59.67,117.26,44.94,90.1,41.57,143.08,67.02,176.19,141.34,24.32,103.24,118.19,71.38,65.88,44.09,81.49,0,183.53,142.41
YDR525W_mRNA,0,0,0,0,0,0,0,0,2.52,0,0,0,0,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL077W_mRNA,16.39,15.76,8.8,4.75,13.46,10.7,12.56,13.03,11,14.77,32.31,11.39,24.51,7.73,18.42,2.49,28.89,16.33,12.55,0,45.77,16.11,0,0,0,12.04,0,0,0
YJR005W_mRNA,70.29,36.83,57.57,57.34,57.34,33.33,39.17,55.69,44.13,47.99,45.76,68.87,57.26,55.27,51.64,69.84,35.01,63.73,52.9,16.82,43.35,56.48,74.15,58.66,0,9.39,0,103.12,76.45
YKL135C_mRNA,96.89,47.52,70.03,42.96,59.4,34.94,65.79,60.98,53.98,56.35,53.13,52.68,43.87,48.63,55.53,78.86,36.29,64.15,49.3,0,86.37,75.9,15.95,12.62,0,0,0,23.03,21.14
YBL037W_mRNA,43.62,20.21,44.76,23.49,39.92,15.67,44.75,37.89,42.42,44.28,27.43,57.27,31.98,36.19,32.38,49.33,24.69,45.03,34.62,0,81.03,35.41,69.89,55.3,0,139.29,0,140.04,0
YPR029C_mRNA,47.41,66.53,60.14,74.38,64.29,57.04,55.73,49.07,51.42,68.47,58.72,48.5,42.87,38.71,90.83,48.17,49.2,50.21,46.98,36,39.29,26.84,56.45,44.66,0,88.44,0,101.86,0
YPL195W_mRNA,55.84,56.75,45.21,49.87,40.47,42.79,47.97,38.24,49.15,52.29,47.58,54.81,25.73,44.94,55.25,25.43,31.78,35.4,33.26,25.94,33.42,24.17,25.43,20.12,0,0,0,85.62,109.36
YGR261C_mRNA,29.51,64.24,57.07,52.94,43.26,61.55,46.82,46.18,38.49,46.09,80.27,29.75,74.9,51.05,52.98,44.8,71.56,4.71,16.29,54.37,51.81,40.56,30.44,42.15,84.47,0,40.69,0,0
YPL259C_mRNA,41.88,46.07,57.86,46.85,39.7,31.27,36.41,48.53,57.68,44.03,35.41,46.8,63.78,57.87,48.44,32.7,24.62,35.75,38.47,47.25,50.13,39.73,46.22,36.56,0,13.19,0,111.4,0
YHL019C_mRNA,10.47,10.07,18.17,15.92,24.8,6.83,14.86,10.49,9.04,18.87,16.88,35.48,2.93,17.28,28.23,19.07,21.52,12.52,9.62,0,15.66,0,0,0,0,196.15,0,0,0
YBR288C_mRNA,42.42,62.85,92.25,53.97,80.42,68.25,67.08,71,93.91,98.03,63.24,66.37,73.28,66.2,35.25,92.15,21.12,54.58,77.91,154.62,105.47,28.91,0,0,0,14.39,0,121.53,0
YOL062C_mRNA,31.99,16.79,74.27,45.53,77.17,34.18,69.21,69.92,68.62,80.36,53.18,100.09,58.73,78.2,39.23,55.62,39.32,34.76,34.73,34.44,41.77,51.48,0,0,0,12.82,0,162.43,238.93
YKL114C_mRNA,55.68,78.71,44.19,71.15,40.82,72.85,38.15,38.26,33.12,50.18,56,27.1,41.72,36.78,85.28,27.05,85.25,17.73,34.06,87.94,22.22,71.32,143.24,113.32,0,0,0,69.12,0
YBL019W_mRNA,35.98,0,19.9,4.81,13.64,28.91,20.96,11.09,15.93,23.28,8.93,21.65,3.1,19.59,14.93,12.6,0,19.85,15.26,0,16.57,0,0,0,0,0,0,0,0
YNL094W_mRNA,2.32,22.31,12.66,24.2,16.72,54.51,17.58,26.14,26.05,23.71,22.45,27.84,36.42,13.14,21.89,25.37,12.27,19.44,14.99,0,13.89,54.73,81.9,65.71,0,0,0,51.86,142.87
YIL040W_mRNA,38.34,37.4,40.41,101.42,39.98,12.69,46.67,43.9,35.86,57.59,62.72,20,21.8,22.61,52.43,174.62,28.56,45.36,34.87,0,80.32,57.34,0,0,0,42.27,0,0,0
YJL075C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR170C_mRNA,94.09,0,58.33,70.69,43.32,17.69,56.35,74.39,69.62,42.4,51,56.08,45.59,53.9,54.82,0,79.63,0,12.28,53.07,40.23,0,25.81,20.42,0,0,0,0,0
YJR058C_mRNA,21.87,56.62,41.58,44.78,46.99,67.25,23.66,33.39,31.47,26.28,39.56,22.81,49.51,20.64,29.77,13.28,77.83,69.24,53.22,0,43.63,43.41,0,0,0,0,0,0,0
YJL024C_mRNA,69.18,0,57.7,38.55,61.99,33.08,74.84,74.41,86.87,68.01,102.18,118.07,0,50.44,59.8,126.02,40.95,0,17.24,74.49,0,37.37,0,0,0,0,0,0,0
YJL024C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML022W_mRNA,254.01,348.07,319.55,374.31,300.65,285.12,239.61,234.11,249.59,279.16,369.03,138.93,321.87,236.76,328.15,327.3,260.31,250.51,192.54,0,400.48,202.43,261.95,546.32,1596.17,710.27,603.13,0,128.11
YDR441C_mRNA,31.72,61.48,50.35,72.25,24.06,58.42,44.62,36.33,41.99,51.46,89.36,62.87,107.53,50.89,129.3,75.13,82.63,67.9,75.38,100.21,75.95,37.71,0,154.31,726.54,0,0,354.43,295.3
YNL065W_mRNA,14.96,0,18.55,8.67,17.02,3.25,8.09,10.47,7.89,15.73,8.04,11.71,5.59,10.59,3.36,13.63,11.72,17.9,20.63,29.54,8.96,0,9.64,7.63,0,0,0,83.58,0
YPR192W_mRNA,0,0,0,0,1.63,0,0,2.47,4.96,0,0,2.25,0,4.07,0,7.85,7.62,0,0,0,0,0,0,0,0,0,0,0,0
YLL052C_mRNA,7.23,0,5.38,0,0,9.52,0,5.52,12.48,2.17,7.84,0,16.36,0,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0
YBR149W_mRNA,188.26,99.08,247.21,186.59,194.65,190.54,238.38,207.4,259.78,208.21,180.01,216.43,120.34,169.56,150.5,417,290.05,326.62,451.09,861.55,394.37,246.87,181.44,378.42,1102.34,641.45,1096.57,573.6,132.2
YMR041C_mRNA,43.97,30.84,22.8,27.88,39.41,26.17,32.44,26.7,28.76,19.21,21.55,39.61,49.45,7.54,21.62,40.05,16.49,19.08,14.67,0,38.28,29.56,0,0,0,0,359.78,0,0
YER036C_mRNA,728.22,329.23,968.18,470.84,894.14,470.26,691.08,681.24,702.92,838.18,417.54,767.53,423.98,713.66,403.04,425.91,289.7,360.59,367.18,403.54,617.86,342.81,632.12,562.58,292.58,822.48,211.65,618.5,498.28
YGL105W_mRNA,390.93,522.43,416.56,688.14,438.76,496.43,407.22,431.39,416.56,426.71,546.55,369.38,552.58,372.52,491.81,296.14,512.95,341.85,379.92,504.31,458.7,463.45,104.53,212.67,609.41,648.55,214.31,634.21,99.58
YIL062C_mRNA,77.23,350.79,72.34,324.64,84.58,408.15,102.11,112.99,140.74,95.37,373.52,125.29,525.87,97.16,234.2,164.13,377.58,71.17,54.7,0,71.9,422.6,0,0,0,37.84,779.44,479.31,356.59
YLR370C_mRNA,130.89,279.14,136.32,223.65,133.99,172.23,205.33,206.09,205.28,157.28,354.64,139.93,244.1,157.47,257.95,226.52,251.92,132.24,137.52,155.04,109.68,243.18,402.28,318.24,0,28.86,0,48.74,372.43
YKL013C_mRNA,115.83,137.2,129.25,163.48,148.82,211.64,151.42,138.77,118.51,123.71,202.2,110.74,196.33,100.19,192.36,128.95,148.59,221.85,211.67,177.85,169.47,200.8,74.18,176.04,552.63,28.37,761.07,0,332.83
YNR035C_mRNA,206.9,159.81,285.04,300.97,231.84,313.36,241.24,282.54,247.41,245.85,198.53,242.17,170.81,203.9,174.28,213.58,249.51,109.63,130.62,199.69,330.23,265.46,53.16,42.08,0,81.09,1147.26,188.34,521.23
YBR234C_mRNA,192.36,47.37,233.43,82.07,181.54,85.74,213.64,153.87,160.17,191.79,97.1,215.57,64.44,206.61,99.63,164.02,101.29,200.26,168.92,64.64,181.27,12.11,142,149.8,175.74,397.02,0,182.89,0
YHR013C_mRNA,165.87,132.84,167.37,155.11,158.3,105.19,102.1,129.9,159.65,164.95,148.53,131.25,187.16,159.21,77.61,177.14,111.59,551.38,434.27,45.17,205.41,76.38,66,52.22,0,0,0,63.9,0
YCR048W_mRNA,60.18,13.88,78.79,43.93,68.45,34.55,51.43,81.78,79.66,86.06,41.4,99.17,48.57,106.76,32.45,87.71,25.45,72.02,81.91,114.06,83.49,53.22,130.3,103.08,0,520.13,0,0,0
YNR019W_mRNA,248.49,243.24,307.54,301.82,268.67,264.15,252.65,234.04,268.8,256.42,254.64,302.37,275.87,256.18,204.62,192.8,328.27,228.48,209.46,145.35,184.61,155.96,240.22,274.51,395.19,263.78,0,377,377.64
YDL192W_mRNA,790.75,759.96,884.24,1469.28,885.58,1179.01,665.77,539.11,663.88,655.37,1537.5,685.12,1272.88,669.82,1116.27,720.31,342.76,512.82,586.34,811.22,770.42,832.32,329.75,286.81,89.12,878.52,605.78,1298.4,1255.38
YDL137W_mRNA,564.47,1045.53,729.57,1360.69,641.65,1199.03,521.17,514.14,580.95,591.81,1074.89,630.8,938.82,570.61,884.59,717.5,550.56,883.3,714.24,171.46,970.01,801.53,839.76,657.34,0,629.11,2761.04,138.65,865.86
YDL137W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR094W_mRNA,12.51,206.11,65.17,126.04,71.17,98.75,47.39,26.27,48.62,35.71,94.89,29.37,113.09,59.04,127.49,28.5,77.77,0,0,0,172.28,18.59,0,228.31,1074.79,27.59,217.59,0,0
YOL058W_mRNA,312.48,142.39,314.12,78.98,280.25,65.89,508.9,425.14,569.48,511.73,123.01,560.71,105.65,518.36,136.12,82.63,21.75,120.4,120.31,119.4,144.8,74.43,129.79,113.15,48.09,1051.91,0,375.38,0
YJL071W_mRNA,50.79,9.77,39.04,19.87,13.48,13.26,28.85,30.05,32.15,42.72,19.11,41.06,19.93,25.16,17.12,30.07,20.89,36.44,30.35,10.03,36.48,14.98,9.82,7.77,0,0,0,94.57,0
YJL088W_mRNA,43.66,53.58,38.39,10.38,46.65,0,60.11,56.05,70.81,73.92,34.23,74.51,17.85,37.45,10.73,47,16.37,47.77,36.65,0,38.01,23.47,0,0,0,227.52,0,0,0
YHR018C_mRNA,186.92,152.5,195.62,157.15,210.19,132.49,265.62,255.15,300.84,209.37,190.97,279.21,145.81,301.92,166.78,95.23,46.58,52,54.75,62.54,72.06,65.47,242.45,190.99,0,363.21,240.85,58.99,211.61
YER069W_mRNA,112.28,31.3,99.69,56.58,61.1,54.28,116.57,108.86,128.71,118.05,95.25,103.88,79.06,99.11,48.76,70.93,46.74,65.05,66.66,71.5,67.2,23.99,28.05,72.26,233.28,119.78,0,60.69,55.68
YMR062C_mRNA,93.39,64.24,101.73,113.24,88.51,61.04,137.12,111.39,160.28,133.25,75.42,116.54,93.63,102.28,99.08,48.61,82.42,7.97,21.44,65.84,75.86,49.25,64.38,50.93,0,161.77,0,99.36,0
YOL140W_mRNA,59.4,50.85,76.1,8.62,51.3,12.94,66.05,56.68,74.07,77.32,24.87,84.33,22.23,46.71,35.65,18.04,19.41,19.71,39.39,104.24,27.65,24.36,38.22,30.24,0,14.55,0,270.36,0
YMR042W_mRNA,38.66,112.4,20.77,259.65,12.21,152.58,13.94,23.36,22.25,11.61,167.56,30.24,101.93,27.36,148.84,17.61,129.71,15.32,11.77,0,15.43,86.17,0,0,0,0,627.58,0,133.3
YML099C_mRNA,3.46,6.65,14.17,15.02,12.47,11.28,13.58,11.56,9.46,16.64,16.72,18.06,11.63,12.25,13.98,7.88,2.03,10.37,7.97,0,10.36,5.1,60.3,47.7,0,38.17,0,0,0
YDR173C_mRNA,19.07,7.35,8.51,13.3,11.57,14.97,5.16,16.02,8.78,8.02,8.22,5.97,21.44,9,0,3.47,22.46,22.76,38.49,90.36,36.53,45.1,0,0,0,0,290.36,0,0
