,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YKL179C_mRNA,15,21,64,69,34,42,31,65,45,47,41,24,36,19,31,10,53,2,2,0,2,15,3,3,0,0,8,0,7
YOR303W_mRNA,127.36,19.39,361.29,85,207.51,45.83,497.83,797.62,531.3,569.15,125.47,309.21,100.39,328.71,88.65,64,45.98,66.88,72.89,6,34,21,20,25,5,42,13,8,6
YJR109C_mRNA,180,35,825,92,465,55,837,1075,824,968,92,660,88,621,86,98,44,51,75,24,69,10,46,52,6,63,38,22,4
YGR247W_mRNA,6,0,13,8,16,8,19,19,16,27,10,10,10,19,6,12,8,7,7,0,2,3,22,26,4,0,9,1,0
YDR155C_mRNA,224.06,235,822.08,598,666.87,333,907.99,1350.1,815.18,715.08,446,439.82,427,438.06,296,240,1468.01,75.52,160.26,36,258.71,451,54.71,56.72,2.52,55.71,82,88.55,44
YHR057C_mRNA,9,1,40,7,30,4,35,41,51,41,7,32,7,32,6,15,2,19,25,6,9,3,2,6,4,10,0,3,0
YML078W_mRNA,15,47,72,104,45.05,74,93,130,83,67,71,38,67,32,46,21,100,12,16,4,8,26,0,0,0,1,1,3.03,23
YCR069W_mRNA,11,6,81,19,37,16,58,82,49,60,20,28,1,21,15,28,24,12,18,6,10,2,0,0,0,0,5,5,1
YDR304C_mRNA,61.94,18,235.92,38,141.08,27,206.01,292.72,215.82,189.92,26,112.18,21,111.94,16,86.01,44.99,59.77,92.4,30,93.29,22,13.29,19.28,5.48,25.18,3,25.42,25
YLR216C_mRNA,56,43,213,139,174,77,291,416,250,238,85,129,62,123,80,68.99,205,69.25,73.41,4,72,60,6,14,8,7,14,17,25
YJR032W_mRNA,10,14,45,24,34,13,53,80,44,38,20,17,13,26,8,10,23,8,10,2,5,17,0,1.07,1,1,0,2,5
YNR028W_mRNA,13,4,34,6,21,7,29,35,15,18,5,22,5,12,3,13,12,12.01,14.01,2,2,7,4,4,0,0,0,3,0
YJL172W_mRNA,126,16,456,37,287,21,395,583,333,378,27,177,17,225,10,279,42,211,259,48,156,30,66.99,76.98,10,11,1,46,8
YNL130C_mRNA,59,16,365,46,231,13,283,347,279,248,28,178,18.2,167,27,112,58,77,96,19,101,18,32,40,8,2,0,89,0
YNL130C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR100C_mRNA,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL142C_mRNA,3,4,19,6,10,3,11,16,14,7,5,3,4,5,0,4,2,3,7,4,3,2,0,0,0,0,0,3,0
YDR223W_mRNA,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR209W_mRNA,5,6,15,13,6,13,34,29,35,14,13,17,17,12,12,3,22,0,0,0,6,0,0,0,0,1,0,0,4
YGR189C_mRNA,82,81,333,149,273,121,422,577,396,339,121,178,122,232,93,393,283,305,412,107,97,89,51,85,34,8,64,105,9
YGR218W_mRNA,102,77,504,154,276,81,355,480,345,317,134,222,132,200,99,105,162,105.32,129.28,24,132,53,49,49,0,50,1,4,22
YLR429W_mRNA,63,45,313,82,197,63,258,326,221,218,77,159,63,107,51,55,211,29,62,33,42,56,9.15,9.29,0,7,0,21,17
YHR146W_mRNA,20,14,65,70,64,58,77,96,70,67,57,25,42,46,34,17,129,20,20,0,11,45,2,2,0,2,0,0,0
YLR213C_mRNA,3,2,5,1,8,0,6,3,4,7,0,9,4,2,0,1,1,2,2,0,4,0,0,0,0,0,0,0,0
YOL063C_mRNA,23,7,92,11,53,10,84,113,81,109,12,46,10,42,2,18,29,9,10,1,19,1,19,21,2,0,0,8,0
YNL027W_mRNA,2,14,14,32,14,20,18,29,9,20,28,16,35,11,16,10,52,2.01,2.01,0,3,20,0,1,1,0,0,0,0
YLR241W_mRNA,32,7,101,9,77,4,110,149,100,127,14,61,11,65,9,44,15,25,44,19,21,4,0,0,0,0,0,23,0
YGL238W_mRNA,41,36,201,68,151,46,154,222,146,157,63,68,73,94,47,75,98,24,38,14,49,40,4,4,0,0,0,8,2
YNR010W_mRNA,2,0,3,1,2,2,5,6,6,5,6,0,1,7,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0
YKL049C_mRNA,5,5,15,10,10,3,8,21,13,13,5,2,7,8,7,0,15,0,0,0,3,2,0,0,0,0,0,0,0
YLR087C_mRNA,12,4,86,12,50,7,65,86,64,89,9,51,13,47,7,17,2,12.66,12.6,0,11,6,0,0,0,0,11,0,7
YBR036C_mRNA,109,7,383,46,228,31,274,407,303,273,30,161,25,177,24,86,30,66,110,44,70,5,43,46,3,16,0,44,0
YBR161W_mRNA,6,0,51,1,18,0,51,66,41,34,1,17,0,16,0,14,5,4,4,0,3,1,0,0,0,3,0,8,0
YMR025W_mRNA,0,0,6,0,0,0,3,10,4,6,2,3,1,3,0,3,2,6,6,0,0,0,0,0,0,1,0,0,0
YOL007C_mRNA,22,22,43,46,39,36,74,115,52,68,19,15,28,26,34,45,24,37,40,3,14,16,11,11,0,0,0,0,16
YNL232W_mRNA,6,8,33,29,33,30,27,53,35,30,14,22,8,11,14,20,34,8,8,0,14,28,2,5,3,0,0,6,1
YCR086W_mRNA,0,6,21,13,14,6,38.86,56,41,24,11,19,3,19,13,18,25,0,8,8,8,1,0,5,5,1,0,0,0
YIL132C_mRNA,2,0,7,1,4,5,13,11,11,7,8,8,2,2,2,5,5,0,0,0,3,1,0,0,0,0,0,0,0
YMR048W_mRNA,1,1,6,6,5,6,4,8,5,3,5,2,5,4,13,5,30,3,3,0,4,2,11,11,0,0,0,0,0
YPL200W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR179C_mRNA,0,1,4,3,2,1,6,5,4,2,0,2,1,1,1,1,5,1,5,4,0,0,0,0,0,0,0,0,0
YLR380W_mRNA,56,33,198,65,178,65,180,235,172,189,71,107,68,112,41,61,109,38.9,48.97,10,34,35,22.12,24.2,2,22,0,14,21
YPR030W_mRNA,5,1,7,5,0,6,14,17,4,4,4,1,4,4,1,2,8,1,1,0,3,5,0,0,0,0,0,0,0
YBR042C_mRNA,15,8,80,5,48,5,60,92,65,75,7,37,6,17,4,10,5,10,13,3,12,0,1.02,1.02,0,0,0,0,0
YIL036W_mRNA,6,26,39,84,24,32,41,47,21,19,50,9,29,14,34,7,92,1,4,3,14,32,0,0,0,0,8,0,0
YLR394W_mRNA,2,0,1.04,2,0,0,3.44,8.47,3.75,0,0,0,0,4.47,0,0,2,0,0,0,2,0,0,0,0,12,0,1,0
YDR256C_mRNA,1,0,0,0,3,0,1,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YMR094W_mRNA,3,6,29,2,15,0,29,23,20,33,5,15,4,16,0,2,6,3,3,0,0,1,0,0,0,0,0,1,0
YMR078C_mRNA,10,2,43,13,28,3,52,42,31,35,8,30,10,18,13,6,19,6,6,0,1,0,0,0,0,0,0,1,0
YPL018W_mRNA,6,0,7,3,11,2,25,19,24,15,4,6,8,11,2,0,7,0,0,0,3,2,0,1,1,0,0,0,0
YLR381W_mRNA,11,2,25,4,16,4,22,25,27,27,5,17,9,12,1,4,2,5,6,1,5,4,3,3,0,0,0,3,0
YPR135W_mRNA,13,7,105,25,52,12,66,96,60,65,19,42,20,34,18,29,34,17,20,3,24,6,10.84,10.85,0,2,0,4,0
YHR191C_mRNA,1,0,4,3,8,3,8,5,4,5,1,4,0,1,3,3,6,1,1,0,1,3,0,0,0,0,0,0,0
YDR151C_mRNA,4,8,16,35,14,32,30,45,25,13,36,7,21,17,16,9,40,1,1,0,6,15,0,0,0,0,0,0,0
YPL181W_mRNA,10,22,24,38,18,32,19,41,35,23,24,9,36,13,21,6,31,0,0,0,1,22,0,0,0,1,0,10,12
YKL139W_mRNA,0,4,35,19,18,11,27,29,11,19,13,5,19,5,4,4,24,5,7,2,5,1,0,0,0,0,0,0,0
YJL006C_mRNA,1,2,24,12,21,8,26,37,21,13,6,15,6,18,7,1,3,2,2,0,3,1,0,0,0,0,0,7,0
YML112W_mRNA,19,5,95,8,51,9,85,104,79,79,18,44,9,54,4,18,23,9,11,2,23,12,6,6,0,1,0,7,8
YMR180C_mRNA,2,2,6,5,7,0,7,18,15,10,6,10,3,16,2,2,5,5,5,0,0,1,0,0,0,0,0,0,0
YHR109W_mRNA,2,4,30,10,17,6,33,47,36,25,5,16,5,11,7,8,4,5,5,0,10,1,6,6,0,0,7,0,0
YBR291C_mRNA,7,1,32,3,19,1,32,31.35,39,26,6,18,2,16,2,15,1,8,9,1,5,8,2,2,0,0,0,0,0
YPR124W_mRNA,115,61,341,70,296,50,291,334,300,227,44,181,76,214,45,167,48,215,263.97,49,94,24,12,12,0,2,10,3,7
YHR175W_mRNA,8,1,38,3,30,3,15,21,18,25,5,12,1,11,1,7,7,9,10,1,10,6,17,17,0,3,0,0,1
YLR411W_mRNA,0,0,0,1,0,0,0,1,4,4,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
YCR054C_mRNA,9,0,41,15,35,9,34,42,29,22,8,31,2,19,4,7,16,10.45,10.61,0,14,11,2,2,0,0,0,12,0
YOL145C_mRNA,40,23,205,57,154,30,170,194,144,140,37,104,36,99,22,46,43,41,49,8,46,17,3,4,1,1,0,6,15
YLR286C_mRNA,355,102,1413,221,1019,149,1302.96,1843.82,1266.54,979,227,620,218,657,130,760,474,548,675.02,127.99,296,160,155.89,191.92,36,145,0,136,15
YDR371W_mRNA,2,2,35,18,21,8,28,49,34,23,16,20,16,24,13,13,15,0,0,0,2,2,1,1,0,0,0,19,5
YGR088W_mRNA,1,1,17,4,5,2,27,48,18,11,1,1,1,3,2,4,2,0,0,0,12,3,8,8,0,0,0,0,0
YMR264W_mRNA,9,19,55,23,32,16,53,67,43,43,27,17,21,18,12,14,31,4,5,1,5,13,1,1,0,0,0,7,0
YKL090W_mRNA,0,1,13,6,15,7,14,27,17,12,4,2,9,5,2,4,7,1,2,1,5,1,0,0,0,0,0,0,10
YGL110C_mRNA,11,6,27,17,17,12,30,43,31,24,15,5,10,13,7,10,24,3,3,0,8,0,0,0,0,0,18,0,9
YML101C_mRNA,1,0,13,0,17.47,1,28,33.23,24.38,10,3,9,0,14,1,14,0,7,16,9,12,0,0,0,0,1,0,0,0
YOR042W_mRNA,13,27,65,57,52,46,79,93,72,44,53,33,49,39,62,15,105,9,10,1,8,45,0,0,0,0,10,6,0
YGR003W_mRNA,10,9,45,13,21,5,22,50,28,34,13,21,12,25,10,23,4,11,11,0,2,5,0,0,0,0,0,0,0
YHR053C_mRNA,0,0,0,0,0,0,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR055C_mRNA,0,0,0,0,0,0,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL166W_mRNA,7,2,12,4,5,8,17,16,7,7,2,5,5,5,4,10,33,0,0,0,5,23,0,0,0,0,0,0,4
YPL177C_mRNA,0,4,8,10,11,13,24,22,19,15,13,7,5,19,8,9,46,1,3,2,0,10,8,8,0,0,0,1,0
YPR158W_mRNA,7,4,15,17,17,6,27,29,19,16,14,17,16,12,13,9,17,6,6,0,4,13,1,1,0,1,0,12,0
YMR240C_mRNA,3,2,15,8,7,4,12,13,7,13,2,13,2,1,5,4,5,0,0,0,1,15,0,0,0,12,0,0,0
YNL286W_mRNA,3,8,8,6,6,2,5,9,4,2,8,1,7,0,6,2,8,6,8,2,1,1,1,1,0,0,0,0,0
YNL155W_mRNA,2,11,21,17,14,12,32,51,37,26,16,15,14,11,10,8,19,8,8,0,3,4,0,3,3,0,0,1,0
YDR163W_mRNA,0,0,6,15,6,5,7,8,6,5,9,3,6,4,8,4,27,4,4,0,0,19,0,0,0,0,0,0,4
YDL209C_mRNA,1,2,6,3,8,1,11,9,13,3,2,7,2,2,3,4,5,0,0,0,0,0,0,0,0,0,0,13,0
YDR482C_mRNA,0,0,5,6,5,5,6.35,14.14,3.13,2,2,1,4,6,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
YGR278W_mRNA,5,4,42,7,15,2,29,39,36,26,13,15,10,17,9,8,3,12,12,0,5,1,0,0,0,1,0,0,0
YGL128C_mRNA,5,1,13,8,2,4,19,20,17,9,7,8,2,8,11,8,25,0,1,1,7,2,0,1,1,0,8,3,0
YLR323C_mRNA,3,0,6,7,6,7,5,15,4,11,4,7,4,0,1,0,9,0,0,0,0,5,0,0,0,0,0,0,14
YNL245C_mRNA,3,16,19,40,12,36,29,63,22,20,21,8,32,15,6,10,70,1.01,4.1,3,7,25,0,0,0,0,8,0,0
YPL064C_mRNA,8,6,32,23,13,32,25,44,32,21,16,15,10,13,15,4,21,1,1,0,0,13,0,1,1,1,0,5,8
YGL027C_mRNA,32,7,216,31,123,14,175,224,165,156,11,90,20,105,7,53,32,34,46.03,12.94,55,14,10.99,21,10,15,0,9,0
YCR017C_mRNA,109,6,490,19,275,7,310,489,302,355,14,202,13,223,9,45,10,31,55,24,40.99,6,40,42,2,3,19,25,0
YKL096W_mRNA,100,76,390,164,273,102,535,830,512,354,151,168,148,202,110,269,233,209,299,90,122,112,50.92,65.91,15,37,36,35,36
YKL096W-A_mRNA,403,134,1029,293,692,256,974,2025,1010,860,234,471,238,479,183,581,453,228.23,377.19,149,379,197,40.99,74,33,124,37,86,73
YML054C_mRNA,2,2,10,10,5,4,18,31,21,11,7,3,4,3,7,3,16,0,1,1,3,5,0,0,0,0,0,1,16
YNL111C_mRNA,35,20,128,34,100,22,153,254,157,132,28,72,34,65,8,29,23,16,21,5,5,12,20,20,0,5,0,0,0
YJR048W_mRNA,12,15,64,53,50,32,122,200,103,53,40,18,36,56,21,20,105,12,14,2,12,19,4,4,0,12,1,2,3
YOR037W_mRNA,5,0,33,5,12,2,22,32,24,17,3,13,3,14,4,9,9,2,4,2,12,0,0,0,0,0,0,0,0
YAL039C_mRNA,13,2,45,20,27,11,68,80,68,50,22,23,28,26,16,13,34,20,25,5,8,6,12,12,0,0,0,0,2
YEL039C_mRNA,1,9,7,18,1,10,8,11,14,4,16,0,7,2,3,7,46,0,0,0,5,11,0,0,0,0,0,0,8
YBR112C_mRNA,32,52,110,118,78,78,94,154,89,89,92,42,83,48,108,74,193,31.06,39.42,8,27,77,17.09,17.17,0,23,26,4,41
YDL117W_mRNA,19,26,88,78,51,62,69,105,69,81,85,41,76,46,45,14,64,14,27,13,12,25,6.27,6.19,0,2,0,0,18
YDR430C_mRNA,60,10,250,44,152,14,215,252,182,180,36,96,42,95,27,31,52,52,70.99,19,53,18,30.99,30.99,0,27,0,19,0
YJL005W_mRNA,18,29,85,47,55,39,78,157,77,91,49,42,28,42,29,16,35,21,22.01,1,29,19,14,14,0,1,0,0,0
YAL012W_mRNA,277,145,1065,270,634,159,840,1490,947,971,241,486,189,602,210,474,615,795.99,897.99,102,347,167,258,293,35,27,16,83,35
YGR155W_mRNA,435,89,1734,279,1052,183,1293,2012,1366,1471,205,711,149,766,147,333,380,311.01,373.09,62,330,149,67,72,5,60,25,42,22
YOR065W_mRNA,36,92,270,176,162,106,251,368,313,217,158,116,164,115,122,67,252,73.99,97,23,62,91,31.87,36.75,5,11,0,28,28
YKL087C_mRNA,4,11,20,47,10,20,30,58,39,24,28,13,18,20,21,12,57,0,0,0,4,14,0,0,0,1,0,7,0
YDR016C_mRNA,0,0,4,3,3,2,2,7,10,7,3,1,1,1,2,1,10,0,0,0,2,13,0,0,0,1,0,0,0
YKR083C_mRNA,0,1,2,3,5,4,4,1,0,2,0,0,0,3,3,2,21,0,0,0,0,4,0,0,0,0,0,0,0
YBR233W-A_mRNA,2,2,0,2,0,2,2,1,4,1,0,2,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
YDR320C-A_mRNA,0,0,10,1,8,5,13,11,7,9,2,8,2,0,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0
YML070W_mRNA,36,11,247,32,149,36,172,286,170,192,30,87,17,107,31,70,69,62,74,12,38,23,2,3,1,1,0,10,10
YFL053W_mRNA,0,0,0,0,1,0,0,4,1,0,2,0,0,1,0,2,1,0,5,5,0,0,0,0,0,1,0,0,0
YIR027C_mRNA,1,0,4,1,2,0,1,2,3,1,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIR029W_mRNA,0,0,1,1,2,4,0,5,7,5,1,2,0,0,1,2,0,3,3,0,1,0,0,0,0,0,0,0,0
YIR032C_mRNA,0,2,9,5,13,2,10,8,5,13,1,2,3,4,2,2,10,0,0,0,1,3,0,0,0,0,10,0,0
YIR028W_mRNA,0,0,1,0,0,0,6,3,5,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
YJR152W_mRNA,0,0,1,0,0,1,3,3,0,4,2,1,2,2,1,0,1,3,3,0,4,0,1.99,1.99,0,0,0,0,0
YIR031C_mRNA,3,0,4,3,1,1,24,32,19,11,1,6,6,9,1,2,3,0,3,3,9,3,0,0,0,0,0,0,0
YKR034W_mRNA,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0
YIR023W_mRNA,4,10,56,23,25,16,43,52,30,39,26,38,22,23,12,6,21,14,22,8,7,0,0.99,1,0,0,0,3,0
YNL314W_mRNA,4,2,2,2,2,6,11,6,9,4,6,2,5,5,1,4,19,0,0,0,0,3,0,0,0,0,0,1,0
YGR113W_mRNA,13,1,31,6,24,5,37,35,23,22,5,19,9,19,5,4,5,5,8,3,8,6,9,9,0,0,0,0,0
YJR150C_mRNA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR151C_mRNA,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL170W_mRNA,6,5,34,24,30,12,42,67,38,32,23,15,13,16,4,7,33,3,7,4,3,10,0,0,0,0,14,0,0
YHR028C_mRNA,32,4,159,16,100,12,105,166,112,141,14,71,8,54,12,46,18,31,40,9,43,19,11,14.94,4,12,30,16,0
YJL149W_mRNA,14,2,35,5,18,10,22,52,34,47,11,21,9,23.79,11.84,25,26,7.82,14.84,7,12,5,0,0,0,0,1,1,14
YDR020C_mRNA,4,0,58,9,23,8,55,57,39,50,11,23,6,30,7,13,9,9,11,2,9,5,1,1,0,0,0,0,0
YML113W_mRNA,3,5,8,24,15,10,21,19,19,11,14,4,11,21,8,1,43,5,5,0,2,14,0,2,2,0,0,4,15
YGR092W_mRNA,20,14,142,22,71,14,98,159,115,109,23,67,16,70,8,22,49,36,40,4,36,17,40,41,1,0,0,1,8
YPR111W_mRNA,10,2,22,7,22,6,24,40,27,18,3,20,5,14,1,9,6,1,3,2,13,2,9,9,0,0,0,1,0
YDR052C_mRNA,9,7,64,32,31,24,22,54,37,33,23,26,31,27,21,10,43,17,20,3,9,10,0,0,0,0,8,0,0
YPL119C_mRNA,0,0,1,3,0,6,10,4,5,3,9,3,5,1,4,4,7,0,0,0,1,0,0,0,0,0,0,0,0
YDL031W_mRNA,31,16,86,58,74,46,74,113,89,87,56,51,53,54,40,25,80,14,17,3,21,22,0,0,0,7,16,0,11
YNL112W_mRNA,132,95,457,282,319,179,352,486.24,347,328,195,203,214,205,184,132,541.26,72.75,88.85,16,125,202,43,49,6,40,43,54,21
YNL112W_pre-mRNA,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0
YGL078C_mRNA,39,12,145,45,93,20,112,183,104,124,41,68,35,56,20,67,53,28,39,11,22,29,9,10,1,0,2,3,8
YOR046C_mRNA,28,39,151,117,94,61,123,204,130,127,86,63,80,66,57,21,132,25.03,31.09,6,31,41,8.16,8.13,0,17,9,9,6
YNR038W_mRNA,13,10,57,29,47,29,65,78,51,46,21,33,18,36,30,15,40,9,12,3,8,16,8.02,8.05,0,2,17,1,12
YKR024C_mRNA,17,3,78,26,57,15,65,82,59,62,17,49,13,28,7,15,67,18,26,8,10,7,0,0,0,0,0,0,0
YHR169W_mRNA,26,9,74,16,52,16,75,86,73,65,17,28,18,34,10,10,13,7,7,0,16,9,0,0,0,21,0,5,0
YLR276C_mRNA,26,23,104,55,63,53,75,119,88,75,50,68,32,39,25,34,92,20,32,12,23,14,24,27,3,0,13,20,0
YKL149C_mRNA,1,0,21,5,12,2,12,17,11,12,2,8,0,2,0,0,4,0.56,0.18,0,5,2,0,0,0,1,0,0,0
YCL016C_mRNA,14,1,35,15,12,3,38,37,40,22,10,19,6,11,5,10,14,16,16,0,12,2,0,0,0,0,0,1,0
YHR144C_mRNA,7,1,31,3,24,1,30,35,25,28,5,11,4,20,6,9,14,5,11,6,11,2,4,4,0,0,0,0,0
YIR030C_mRNA,4,4,23,4,15,0,17,16,23,19,2,8,8,12,0,5,5,2,2,0,1,2,5,5,0,0,0,8,0
YOR180C_mRNA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR128W_mRNA,0,3,5,7,4,2,13,10,6,9,0,2,7,6,3,5,13,0,0,0,0,4,0,0,0,0,0,0,0
YLR128W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL149W_mRNA,3,1,12,2,10,2,25,30,17,12,4,5,1,18,3,4,4,4,7,3,14,2,0,0,0,3,0,0,0
YNL118C_mRNA,46,11,220,39,136,26,135,212,144,178,40,93,20,76,31,47,103,28.23,29.2,1,19,27,2,2,0,0,0,10,0
YLR361C_mRNA,6,3,84,3,49,2,81,97,82,66,6,48,2,42,3,13,0,12.15,16.36,4,9,1,0,8,8,0,0,0,0
YLR270W_mRNA,35,16,138,45,75,19,102,144,102,76,29,51,34,59,33,53,90,27,41,14,34,51,4,4,0,2,0,21,1
YOR173W_mRNA,1,1,13,10,7,3,15,23,11,6,5,3,3,3,6,5,19,5,6,1,6,8,1.85,1.92,0,0,0,0,7
YFR012W_mRNA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL046C_mRNA,34,17,203,35,129,30,146,182,163,161,45,86,26,75,20,64,40,21,34,13,45,9,8,8,0,16,0,20,0
YPL194W_mRNA,6,5,35,1,15,6,14,27,28,20,7,10,2,18,1,7,2,6,6,0,7,5,4,4,0,10,0,0,0
YER143W_mRNA,14,13,46,45,37,38,77,102,65,53,33,36,44,39,22,41,67,20,26,6,17,23,13,15,2,1,18,0,17
YFL061W_mRNA,0,0,2.5,0,0,0,1,6.5,0.5,0,1,2.5,0,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL335W_mRNA,0,0,2.5,0,0,0,1,6.5,0.5,0,1,2.5,0,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR163W_mRNA,5,16,19,22,21,5,33,37,27,24,10,21,12,9,16,12,23,12,20,8,9,13,0,0,0,0,0,0,0
YOL052C-A_mRNA,0,0,0,0,0,0,5,4,3,1,1,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0
YMR173W_mRNA,0,2,8,4.22,5,4,7,37,17,10,10,2,3,4,13,6,26,0,0,0,9,3,0,0,0,0,0,0,0
YOR204W_mRNA,208,210,842,658,676,372,851.47,1237,850.62,648,357,291,344,381,271,161,767,108.02,151.06,43,134,256,18,29,11,36,40,28,58
YHR019C_mRNA,324,98,1421,326,853,199,1078,1581,1096,1127,262,699,200,692,166,309,322,405.87,482.96,77,285,157,104.99,106,1,121,28,78,13
YKL054C_mRNA,64,161,183,427,172,322,257,381,239,224,330,109,303,111,273,59,697,32,52,20,48,160,4.02,11.05,7,17,33,23,39
YFL001W_mRNA,18,16,74,11,45,4,54,92,41,62,13,29,10,36,1,20,12,21,32,11,33,12,5,5,0,5,0,17,1
YAL013W_mRNA,18,15,48,17,25,20,39,64,50,40,23,24,23,21,13,16,44,10,17,7,18,20,1.12,1.56,0,2,0,4,0
YBR201W_mRNA,3,6,15,19,8,9,28,22,12,18,14,10,5,5,10,9,26,4,6,2,1,3,0,0,0,0,0,1,0
YDR051C_mRNA,10,3,43,5,18,9,33,32,37,38,9,28,10,16,5,14,14,3,3,0,14,2,0,0,0,18,1,13,0
YIL049W_mRNA,3,0,19,2,5,1,11,24,5,14,2,7,0,9,1,5,1,7,8,1,4,6,0,0,0,0,0,0,0
YOR030W_mRNA,6,3,11,8,11,3,10,24,13,9,9,11,1,6,2,8,5,0,0,0,3,0,0,0,0,0,0,0,0
YMR238W_mRNA,26,1,135,7,50,12,117,146,99,110,13,69,6,57,5,55,11,23.99,31.99,8,52,12,6,7,1,0,12,9,0
YDR411C_mRNA,43,7,115,12,82,12,92,127,103,108,14,54,9,64,10,32,20,26,39,13,25,1,15,15.99,1,25,0,13,0
YOR236W_mRNA,11,2,30,5,23,5,18,18,12,22,10,18,7,11,2,3,10,4.92,5.97,1,5,7,6,7,1,0,0,0,0
YOR245C_mRNA,5,1,32,10,20,5,16,46,18,24,2,18,8,13,5,11,10,5,5,0,3,3,5,8,3,0,0,8,0
YOR311C_mRNA,9,7,23,10,22,6,37,71,53,34,9,12,10,17,3,8,18,7,16,9,1,1,0,0,0,0,0,0,0
YNL130C-A_mRNA,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL121W_mRNA,3,3,20,10,8,9,14,13,16,13,10,7,8,10,4,2,7,4,4,0,3,0,0,0,0,0,11,1,0
YDL160C_mRNA,45,83,184,230,129,154,170,283,172,154,191,99,153,97,144,59,258,35,45,10,69,89,32,38,6,4,20,11,7
YKL078W_mRNA,13,2,99,26,70,11,59,82,71,73,21,35,7,62,7,15,11,16,20,4,17,3,0,0,0,0,0,0,0
YMR316W_mRNA,8,6,16,4,3,8,24,17,11,16,3,16,2,9,0,0,9,2,2,0,21,10,0,0,0,2,13,29,0
YOR080W_mRNA,2,2,11,7,9,2,11,13,18,10,4,12,4,2,8,0,3,3,3,0,0,0,0,0,0,1,0,0,0
YDL024C_mRNA,0,0,1,0,0,0,0,0,2,0,1,1,0,3,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0
YHR011W_mRNA,2,5,11,11,6,8,18,20,27,18,13,7,9,9,2,6,10,5,8,3,2,13,1.01,2.02,1,0,0,1,0
YPR082C_mRNA,4,1,21,6,10,3,10,20,19,11,1,6,5,5,3,3,5,1,1,0,7,1,0,0,0,0,0,0,1
YLR348C_mRNA,13,4,41,5,17,3,30,57,51,45,4,25,1,28,2,31,22,5,19,14,14,2,0,0,0,4,0,4,0
YKR035W-A_mRNA,10,0,20,17,17,4,40,38,36,27,11,11,18,13,23,5,30,5,5,0,13,12,0,0,0,0,18,0,1
